Id,ServiceDate,Description,CurrencyIsoCode,CreatedDate,Quantity,UnitPrice,Discount,TotalPrice,OpportunityId,PricebookEntryId
00ktUcgDgQfFsueQZU,2025-02-28,Synthetic Virtual Vertex Hardware Professional Pulse line item.,USD,2023-08-30T07:43:34Z,2.0,17874.71,20.0,28599.54,006XWFtKReI7zccI1P,01uPZWdNvBe5hqLIIQ
00ktGAR47K2Q3ZLA4J,2025-11-11,Synthetic Connected Orbit Cloud Service Ultimate Atlas line item.,USD,2024-07-13T09:05:31Z,25.0,38573.81,10.0,867910.72,006rm6acotUVy8XIRX,01u2rujAAFZGq71AIQ
00k3LoC28eZODUaQMF,2025-06-30,Synthetic Elastic Foundry Training Edge Ion line item.,USD,2021-11-23T17:42:07Z,100.0,22727.27,10.0,2045454.3,006I1lRPeWsjOysYN7,01ulT0vCqClLQ4gYDM
00kHcViZ9wPZiEoAB8,2025-05-19,Synthetic Modular Beacon Advisory Foundation Solstice line item.,USD,2023-10-05T06:20:42Z,25.0,21928.97,10.0,493401.83,511rCYELNBcd4IvA18,01utqmPyaUkwSFLI56
00kXSalfXZU4um8AVQ,2021-06-11,Synthetic Open Pioneer Support Scale Aurora line item.,USD,2024-02-05T20:37:53Z,50.0,23071.82,20.0,922872.8,506u0LsPANexmkqA6E,01uhW98iIa7YqecQM6
00kLOg8w68agDj4I2N,2024-08-10,Synthetic Quantum Harbor Support Ultimate Ion line item.,USD,2022-08-02T03:46:51Z,1.0,13345.47,5.0,12678.2,726M3cS0So6xFBUAP5,01uSsMXVfpNjdvRIDT
00kJohxCvqzLyWDQOO,2025-12-26,Synthetic Unified Compass Training Edge Vector line item.,USD,2026-01-27T13:38:55Z,25.0,43262.39,10.0,973403.78,006sWP46Zv43vDZYLD,01ukTN9SMFYWgwjAMQ
00k9VSubo82MeMwA6D,2024-09-07,Synthetic Virtual Summit Training Foundation Cascade line item.,USD,2023-10-11T05:31:40Z,25.0,23289.32,0.0,582233.0,706mPS2KercmP4aQW9,01ulWu2LkZaEwOTA7G
00k9dgYyxhO2CR2ATY,2025-10-29,Synthetic Connected Lattice Training Select Meridian line item.,USD,2025-03-12T00:32:43Z,5.0,42878.28,0.0,214391.4,52twUqMYL1d6Ai8AH2,01uP7hA0q4EnjLrQBI
00kNL0o6u3hUo8ZYBU,2022-04-21,Synthetic Elastic Ember Training Vertex Vector line item.,USD,2024-07-06T13:38:07Z,25.0,48063.89,20.0,961277.8,006WvaNtm68arnbYH6,01uGVgElwvBIbvwAMH
00k2fGySN89yqcxAXE,2025-09-26,Synthetic Integrated Vertex Support Essential Cobalt line item.,USD,2022-09-21T08:06:43Z,1.0,5054.13,20.0,4043.3,500omxYi0hTQz5nAHP,01uNzFjMXKixso0Y41
00kykrPReTRSoq6QQO,2025-12-11,Synthetic Open Orbit Data Platform Premier Nova line item.,USD,2021-08-09T07:42:53Z,2.0,11433.25,0.0,22866.5,721L9PVNy9jMezEQVX,01uGodhB3HunRL0QTH
00k9BCEkiNAjXqAYKC,2025-10-27,Synthetic Quantum Foundry Advisory Select Zenith line item.,USD,2024-11-12T19:03:28Z,10.0,13251.3,0.0,132513.0,0064Tm6PZkvXXjaQ4O,01uMNJLwpZuTDndQVS
00kGHvo1SQVEitCI4X,2025-08-16,Synthetic Unified Beacon Advisory Vertex Cobalt line item.,USD,2022-09-10T05:00:06Z,2.0,9470.37,10.0,17046.67,006Eh6sjBrU6EvBYMR,01uoKAmIlDksj0cYMV
00kNOQ4jq9DSYjvAW2,2024-11-29,Synthetic Virtual Pioneer Training Essential Pulse line item.,USD,2021-11-14T19:12:38Z,5.0,7269.9,0.0,36349.5,02tpaFf85ljoY7FYHM,01uHIxEL6orCehpYIM
00k58Apl4YVB1hpY7X,2024-07-13,Synthetic Connected Harbor Cloud Service Professional Atlas line item.,USD,2022-08-23T12:50:13Z,100.0,12047.75,15.0,1024058.75,516FzeN3XsvCepCIJM,01uoTx9HsbskBk7AKO
00k91hXRFSekhcbY6J,2022-06-29,Synthetic Elastic Compass Training Standard Horizon line item.,USD,2024-03-10T23:16:28Z,5.0,36119.02,0.0,180595.1,510IiJQoTkJO8rAY7C,01ueyJe4gsnNiPnIDF
00krcFxehv2YZ0VQT7,2024-03-09,Synthetic Integrated Summit Training Core Solstice line item.,USD,2026-02-09T09:18:24Z,5.0,41101.87,5.0,195233.88,02tzRDIDIBwiHFNQ86,01u4dHsHv8wA4sGY7I
00kqmempHo5xVGpIBW,2024-06-02,Synthetic Open Lattice Hardware Enterprise Aurora line item.,USD,2026-03-18T19:27:34Z,2.0,28565.87,20.0,45705.39,816t9CkIbAJAzDnYH4,01uWSegLyaCVEZHYIA
00kD128nCpp76kRQZS,2024-03-05,Synthetic Quantum Ember Data Platform Professional Ion line item.,USD,2021-08-06T01:15:39Z,2.0,42441.89,5.0,80639.59,006iB8yJVkN3iwLYL8,01ujQGcX0dFFoJDAEI
00kMI85uZFasnvNQ59,2021-03-25,Synthetic Rapid Vertex Data Platform Standard Solstice line item.,USD,2021-09-08T02:32:18Z,1.0,41829.01,10.0,37646.11,0060CrcLRUoFi5HALK,01uuzBHChBdZlrvQ8H
00kugy0NKwewxc6YS8,2025-04-05,Synthetic Virtual Orbit Data Platform Core Cascade line item.,USD,2024-01-12T17:41:49Z,1.0,48741.09,5.0,46304.04,00trOSHMVDZuSPZYZA,01usZCrPjaKjueRQYO
00kfKp8VpDXyN9KIK9,2023-10-17,Synthetic Connected Foundry Training Foundation Meridian line item.,USD,2021-02-01T07:57:09Z,1.0,34573.12,0.0,34573.12,011Y8cRXbmQoZrAA1Z,01utx3xzWqOvLSGAHV
00kAH0ZBHkwwRW4A7H,2025-08-21,Synthetic Elastic Beacon Hardware Scale Vector line item.,USD,2024-05-08T23:41:57Z,25.0,43947.31,0.0,1098682.75,006MpWBGoNhmLKWYMH,01u2sFPzvtowgnJIBF
00krwDgDKPBHnEFAFE,2025-09-30,Synthetic Integrated Pioneer Support Ultimate Cascade line item.,USD,2021-09-22T18:44:13Z,50.0,15155.29,20.0,606211.6,52iQJC7aKesEHpLQF6,01uHQFMUP7xOPHcQI1
00kunG6KkHnrPkzY42,2022-11-26,Synthetic Open Harbor Hardware Edge Nova line item.,USD,2024-12-09T22:11:50Z,5.0,6940.16,5.0,32965.76,000wqpYfzH5iNPNYAV,01utx3xzWqOvLSGAHV
00ky9uzGcmLrRjYQ55,2022-03-05,Synthetic Quantum Compass Data Platform Foundation Zenith line item.,USD,2022-03-12T05:57:20Z,1.0,22387.02,5.0,21267.67,716abaFu5JRwcMCIE0,01uGjHftvnIV4BiIC2
00kOZJswv4ICyUmY0J,2025-04-06,Synthetic Rapid Summit Cloud Service Scale Cobalt line item.,USD,2025-04-24T10:44:05Z,50.0,15177.96,0.0,758898.0,72iyqvttgO7N6EyABY,01uulmW4p1g5qS6Q53
00kNE1nDE2it9dpYZ2,2025-09-07,Synthetic Virtual Lattice Cloud Service Ultimate Nova line item.,USD,2024-09-15T12:00:13Z,25.0,8043.12,0.0,201078.0,006OKYDULBtLgtwQIC,01uZwKANs13zPoaQLJ
00kxpbvO0ErGsv4QVS,2023-09-11,Synthetic Connected Ember Training Essential Atlas line item.,USD,2022-07-23T15:27:47Z,2.0,13353.96,10.0,24037.13,70tgFgk04tdi6gGAPV,01uw91RYAhA1FFjAKB
00k86I21wFVc16nAK3,2024-11-26,Synthetic Dynamic Vertex Support Premier Horizon line item.,USD,2023-09-19T13:53:26Z,25.0,10051.53,15.0,213595.01,006M94a2REWmCy0I1A,01uDWoma98FCSDQIW6
00kNDGU4i7UCY2cI82,2024-05-27,Synthetic Integrated Orbit Cloud Service Select Pulse line item.,USD,2024-08-11T01:59:45Z,50.0,29487.02,5.0,1400633.45,501YRozXd6JsJZZI4L,01uIhUuersJ2EvwQDF
00kMJowmI5rIRCJAHE,2025-04-04,Synthetic Open Foundry Cloud Service Vertex Atlas line item.,USD,2022-01-17T16:45:30Z,1.0,1028.9,5.0,977.46,726ubCp6MSaveepAVP,01uRfvkN0HymA5HQXH
00k23pYgArqMyQ3AR5,2024-02-29,Synthetic Quantum Beacon Data Platform Essential Ion line item.,USD,2025-11-07T20:44:02Z,50.0,8160.98,0.0,408049.0,006NeJlsYNuod3eAS2,01uAqR28IIZVW6cY2Q
00kyVbr2ckDbWVSARQ,2021-06-24,Synthetic Rapid Pioneer Training Premier Solstice line item.,USD,2024-08-08T10:45:23Z,25.0,9904.82,0.0,247620.5,006I9L295zXfyQJIBG,01uGjhxtfIblWmiA3R
00kDU9BgpzgWnEBAH6,2025-10-04,Synthetic Virtual Harbor Advisory Select Aurora line item.,USD,2022-09-03T16:28:55Z,100.0,29377.44,5.0,2790856.8,011JxfixcCLvwAjYHP,01uw2MTNHcr0mB8YU6
00k7PN8zQ80puqfY8O,2024-05-07,Synthetic Connected Compass Data Platform Core Meridian line item.,USD,2025-03-02T15:33:47Z,50.0,45718.43,15.0,1943033.27,006W5p2czSs2evdA30,01uqZXZ1URRWyWYYJH
00kYkudV1bmeKDcA30,2025-11-22,Synthetic Dynamic Summit Cloud Service Enterprise Vector line item.,USD,2021-07-15T04:00:02Z,25.0,11287.35,20.0,225747.0,006EtRoI6GdsomhQGU,01u9f9VUQ5RzdtLIHL
00kqH50rbGlnPqmQMM,2022-03-11,Synthetic Integrated Lattice Hardware Professional Cascade line item.,USD,2024-04-30T13:55:39Z,5.0,18949.99,0.0,94749.95,826krwx77MmAQbbQ3A,01ueVT7VYwqgtswYUD
00kMoBA5omnJvG1IBF,2022-09-24,Synthetic Open Ember Data Platform Standard Meridian line item.,USD,2023-06-02T22:44:05Z,10.0,3602.17,20.0,28817.36,00670pdY4IyRJcsANP,01uqINp8CtmB0C1QFE
00kNichUm40b1XQYJQ,2022-02-08,Synthetic Precision Vertex Training Core Zenith line item.,USD,2025-04-28T02:28:00Z,1.0,28647.2,0.0,28647.2,006dzHnAED6PNrzII8,01uLbKRe3aHzpFnIFF
00kRQpSy7D2T31qY26,2023-06-21,Synthetic Rapid Orbit Cloud Service Enterprise Cobalt line item.,USD,2023-11-19T11:46:41Z,1.0,48862.14,15.0,41532.82,711dn2RBaHJNB4NIO3,01uXDDMmVGn5CclQUQ
00k3LybcCgwy0GLA6H,2023-05-30,Synthetic Virtual Foundry Cloud Service Professional Nova line item.,USD,2021-04-08T20:27:57Z,100.0,30295.44,10.0,2726589.6,710QHOzzxyhjTfEIID,01uOyGLwPVbjwgxI0L
00kg18r7WhVOb8oQ8F,2023-09-04,Synthetic Connected Beacon Cloud Service Ultimate Zenith line item.,USD,2024-10-07T04:27:44Z,5.0,24941.88,0.0,124709.4,006dY4sNsWid2GRAPM,01uMQRR3zGeNWaaAA7
00kzxMh2DTcDAoEI2N,2021-05-12,Synthetic Dynamic Pioneer Hardware Edge Horizon line item.,USD,2022-08-20T11:29:29Z,5.0,40410.85,0.0,202054.25,006gB9wvQnV0b9WIDU,01utZ03Ty4wkdAWA1Q
00k1RPYemRTNt1XYXE,2024-06-27,Synthetic Integrated Harbor Cloud Service Foundation Pulse line item.,USD,2026-06-26T00:10:41Z,10.0,42809.15,20.0,342473.2,520EiWZmXvkDTyvYKR,01uOyGLwPVbjwgxI0L
00kKf10e5brdJtPY02,2021-05-12,Synthetic Open Compass Advisory Scale Atlas line item.,USD,2021-07-27T04:28:00Z,50.0,45929.44,15.0,1952001.2,006RUyb5H5mlGxwAMW,01uVsJ0CYhv8rdAQEB
00k6l4msUI9nNpiQF4,2023-10-20,Synthetic Precision Summit Training Ultimate Horizon line item.,USD,2023-01-11T20:23:37Z,10.0,40945.06,10.0,368505.54,006YozIUxRA6MGqY9R,01uHFWUTMgyHoQZYYJ
00kSuvkhhN3m9cKQDG,2025-11-15,Synthetic Rapid Lattice Training Edge Solstice line item.,USD,2025-10-29T21:03:51Z,25.0,38237.21,5.0,908133.74,0200uJY3Tu7ygdyIMF,01um1cvKCov7rGbI2J
00klh0bSWqrdFuJY8M,2023-07-28,Synthetic Virtual Ember Training Foundation Aurora line item.,USD,2024-04-26T16:10:39Z,1.0,17385.93,0.0,17385.93,711TqEY7BjKLTQuYL2,01uZvmxypRpoEQLYJL
00k6YKzgFw35LZXQ6O,2024-12-21,Synthetic Adaptive Vertex Training Select Ion line item.,USD,2025-08-24T14:08:06Z,5.0,22314.64,5.0,105994.54,006mNZ7IR8DOFgbIXB,01uZwKANs13zPoaQLJ
00kZvPfosfyQcRuYL2,2024-07-22,Synthetic Dynamic Orbit Cloud Service Vertex Solstice line item.,USD,2024-04-17T10:36:36Z,100.0,36462.77,15.0,3099335.45,006dt5gzEooGwX4QWB,01uQ1lJHScxNZ6NAQB
00kTPnm35ZHTKl5AXN,2024-02-14,Synthetic Integrated Foundry Training Essential Cascade line item.,USD,2025-09-23T08:32:06Z,25.0,36925.82,0.0,923145.5,006qYgHdEjOWzxkY14,01uKR3EllytN4EsQIZ
00kRIdsXEXIMUhOIJA,2026-06-16,Synthetic Open Beacon Data Platform Premier Meridian line item.,USD,2022-07-30T10:15:46Z,1.0,15201.5,0.0,15201.5,81tjXCdSMOR3xvtA79,01uWL8WfjnvfdWQIB4
00kjZO70nattQS5AC3,2024-07-05,Synthetic Precision Pioneer Hardware Select Vector line item.,USD,2024-09-18T18:35:20Z,1.0,25542.98,0.0,25542.98,71t7Em0CjNehdJoY4T,01uTQrHbd0TJOw2IXT
00kiALHrselVSUgIA0,2021-09-03,Synthetic Rapid Harbor Data Platform Vertex Cascade line item.,USD,2025-02-25T23:37:23Z,1.0,4487.75,0.0,4487.75,516Cx2wqpjjPwLpIDO,01ukRCiZaAEu20RYNG
00kRgX5OblgTCbaIZR,2023-10-09,Synthetic Virtual Compass Advisory Essential Nova line item.,USD,2021-01-02T01:12:21Z,2.0,17618.27,5.0,33474.71,00iqFhLrcm84fnfY73,01uDSKa3Fuxi2HMYU2
00kW0U4mFY18aHSACM,2023-08-11,Synthetic Adaptive Summit Advisory Professional Zenith line item.,USD,2021-09-20T08:24:58Z,50.0,48843.41,5.0,2320061.98,7212lBGld6d3jDdISJ,01uHm9hkqn3nP7NIX9
00kVNhJ1TCsJR7EQBQ,2025-06-04,Synthetic Dynamic Lattice Training Standard Cobalt line item.,USD,2022-06-19T15:29:39Z,50.0,30346.93,10.0,1365611.85,801mn7LPXOVniJyI2X,01uFa5jdtbk2jvnIRL
00kIFeMdosLs5TxQ98,2026-01-21,Synthetic Integrated Ember Data Platform Core Pulse line item.,USD,2022-05-10T16:30:30Z,25.0,45384.43,10.0,1021149.68,52tXAevScYksrsQQ5B,01ukZSaar5kiB8EAE2
00kz6aVmAmWA7vRQWA,2024-09-22,Synthetic Modular Vertex Cloud Service Enterprise Atlas line item.,USD,2023-10-19T18:21:52Z,1.0,44898.41,0.0,44898.41,0105eysXdevNjxeY3F,01u4PmvaoJjErBdQDS
00kK0HtPZHUyV7lAU6,2021-11-14,Synthetic Precision Orbit Support Professional Horizon line item.,USD,2025-06-11T02:43:37Z,25.0,2752.05,5.0,65361.19,50iXmb70bfbD7KEAJ4,01uj3kuLiyvZJ6VIQZ
00kcaPbZYprzW4hY7N,2022-02-27,Synthetic Rapid Foundry Hardware Standard Pulse line item.,USD,2026-05-24T13:43:36Z,50.0,31428.57,15.0,1335714.22,006aXqvn24iiZUPQ5W,01uJLl4lsfShoyiQNW
00kiHWl8sIRo4YTQQS,2024-12-31,Synthetic Virtual Beacon Cloud Service Core Aurora line item.,USD,2024-01-26T09:01:20Z,5.0,4946.74,5.0,23497.01,5168KK2y69MZusAA21,01uT0mP0dgO3n7XQ4T
00kwfqwQblo4gWGAFX,2025-10-08,Synthetic Adaptive Pioneer Cloud Service Foundation Ion line item.,USD,2025-10-30T12:47:30Z,50.0,31613.65,0.0,1580682.5,50iXmb70bfbD7KEAJ4,01uPVCZ4KnFJ50BYAB
00klQvX81bCqS15ICV,2022-08-12,Synthetic Dynamic Harbor Hardware Scale Solstice line item.,USD,2025-02-01T05:30:24Z,5.0,24918.87,0.0,124594.35,006mhSlReBaJdFdQUJ,01uGjhxtfIblWmiA3R
00kd3BYWD519D7NQTG,2022-09-21,Synthetic Integrated Compass Hardware Ultimate Aurora line item.,USD,2021-06-22T22:08:32Z,10.0,1228.1,15.0,10438.85,50iXmb70bfbD7KEAJ4,01uPVg8XMauyV0HAZ6
00kHAGZLsm7Tp5PQ6Y,2024-11-27,Synthetic Modular Summit Support Edge Meridian line item.,USD,2022-11-29T18:41:18Z,1.0,48882.13,20.0,39105.7,50iXmb70bfbD7KEAJ4,01unrr2qf22owZ1IKT
00kWPkmLE1ZJ6s6YKR,2026-03-23,Synthetic Precision Lattice Advisory Foundation Vector line item.,USD,2023-11-28T20:01:58Z,2.0,26712.8,0.0,53425.6,006pcNgR5DH4dO1YXM,01uf54WuEpKCETsQX1
00kzqghrDALy6mlYEM,2026-06-16,Synthetic Rapid Ember Advisory Scale Cascade line item.,USD,2023-06-24T09:22:44Z,2.0,27151.71,0.0,54303.42,72tZRFHUoL5umGkI3B,01u3p8CHYvz2rqmYEX
00kuyUCgxxQlxgIQG7,2024-08-12,Synthetic Unified Vertex Support Ultimate Meridian line item.,USD,2024-09-24T09:52:54Z,1.0,2312.6,10.0,2081.34,006rbw90vWBViXOAOH,01uTsGST0Vu9nmEQER
00k7Zf5uzyzYvq3QF1,2024-05-01,Synthetic Adaptive Orbit Training Essential Zenith line item.,USD,2021-03-18T07:23:42Z,100.0,37271.34,15.0,3168063.9,70t6zfJDK7qD6LOI8Q,01ueVT7VYwqgtswYUD
00kIQR16ldE8oFQYG6,2022-01-31,Synthetic Dynamic Foundry Hardware Premier Cobalt line item.,USD,2023-06-05T22:26:21Z,10.0,25861.33,0.0,258613.3,510u5Zwc07XQ5giQ7I,01uA2RXWYM0CMYpIIS
00kEkaZqthf73hKI6F,2023-09-12,Synthetic Integrated Beacon Support Select Nova line item.,USD,2023-01-11T02:55:06Z,100.0,42312.2,15.0,3596537.0,7111gr5Czm59s4qQRS,01uDxDHTCck90xtYDM
00kw7iVeHF0riP3QVX,2025-08-01,Synthetic Modular Pioneer Advisory Vertex Zenith line item.,USD,2021-10-23T14:33:56Z,5.0,45111.12,15.0,191722.26,71iQQ8SGfolOwXNQYJ,01u4dHsHv8wA4sGY7I
00kH7YbjflHT9ZQY7N,2024-12-03,Synthetic Precision Harbor Advisory Essential Horizon line item.,USD,2026-02-16T22:27:33Z,25.0,42888.47,20.0,857769.4,021eKdhMYbzXcloIFK,01uvcwTUKOnzB3VQFV
00k5LiYthKKeqUDQR5,2025-04-28,Synthetic Rapid Compass Data Platform Premier Pulse line item.,USD,2021-12-10T18:13:03Z,10.0,9633.97,0.0,96339.7,506KFidge6NFupaQIL,01usZhoMVh5QFp5A8S
00k8NIe0QjmmdKdYD4,2024-11-10,Synthetic Unified Summit Advisory Select Atlas line item.,USD,2021-04-13T03:49:27Z,50.0,18234.56,10.0,820555.2,5061EOOkyR9jRgBIJ8,01uoUHUXFK8KV8SIAZ
00kvoPGQFLqBT9FQ4U,2024-02-28,Synthetic Adaptive Lattice Hardware Core Ion line item.,USD,2025-12-12T13:11:00Z,5.0,17285.37,15.0,73462.82,72iluT5eN6NWsjpI9J,01upxnXBNqcskQpY34
00kqXulfTbXSUczA0J,2023-07-21,Synthetic Dynamic Ember Advisory Enterprise Solstice line item.,USD,2025-07-01T00:15:00Z,50.0,9614.81,10.0,432666.45,006vpE0ihQzQVVuQPF,01u7Uyv4WpNyTbeIGF
00kupI1cMNpvJkpQ4P,2022-01-16,Synthetic Elastic Vertex Data Platform Professional Aurora line item.,USD,2024-09-28T05:44:44Z,25.0,613.52,0.0,15338.0,0061Ue1XaQ1ptTZIHJ,01uFUzxKZQSFaPOQ1A
00kbiAEhYcA4M9rIEX,2024-11-15,Synthetic Modular Orbit Hardware Standard Ion line item.,USD,2023-10-31T12:48:10Z,25.0,16199.92,0.0,404998.0,006gznTwTPfHgsNQ6L,01u3p8CHYvz2rqmYEX
00kPbDhJ6voowqzQFW,2021-05-18,Synthetic Precision Foundry Cloud Service Core Vector line item.,USD,2021-03-28T19:23:41Z,5.0,16402.19,0.0,82010.95,006KvgqOCDEtXcYI4R,01uiz7sGwHX5TE3AY8
00kbQsPp15kMOBVAHB,2025-09-04,Synthetic Rapid Beacon Hardware Enterprise Cascade line item.,USD,2022-01-13T00:40:02Z,10.0,1627.66,15.0,13835.11,71iX3qS4baYggv7AN6,01uIBCBPnlF6Gq2AMR
00kOqa0ZbrSiBGSIKR,2022-06-10,Synthetic Unified Pioneer Cloud Service Professional Meridian line item.,USD,2023-05-20T08:29:56Z,2.0,1600.01,15.0,2720.02,006B0jdoc5Fc2l1QYJ,01uQ3sPvOW1wcPjYG3
00k5gxiMSOtABMXAIJ,2025-07-09,Synthetic Adaptive Harbor Hardware Ultimate Vector line item.,USD,2023-06-29T07:08:25Z,50.0,43916.63,0.0,2195831.5,006nxgHSQTd46Z3ICQ,01uiOuapJc0w5rMI3Q
00kuOMW7hTU1NKhAZ9,2021-10-23,Synthetic Dynamic Compass Training Edge Cobalt line item.,USD,2022-12-17T14:49:29Z,5.0,33719.01,20.0,134876.04,510IiJQoTkJO8rAY7C,01uzrOswHnzmYb6AU7
00kozEANEF8xZQOYHJ,2024-02-08,Synthetic Elastic Summit Hardware Foundation Nova line item.,USD,2025-02-24T02:01:39Z,25.0,4360.63,0.0,109015.75,006XOXtUBR5z1QYYWS,01uHRSXfJkCx1mUQFK
00kxSVcLLjGgt5KQRV,2025-03-01,Synthetic Modular Lattice Training Scale Zenith line item.,USD,2022-03-03T15:30:56Z,1.0,21141.17,0.0,21141.17,006kz7Zjv3Y4k1FIXT,01utRK4lisXcbROYBK
00ko3f8TBBHeilNA6Z,2022-05-09,Synthetic Precision Ember Training Ultimate Cobalt line item.,USD,2026-06-18T06:29:13Z,100.0,44061.31,5.0,4185824.45,011Y8cRXbmQoZrAA1Z,01uKaywO4b3S7iJQ44
00kwzD3PLKB8cpgISB,2022-04-29,Synthetic Quantum Vertex Support Edge Pulse line item.,USD,2021-09-20T10:50:32Z,1.0,13059.74,0.0,13059.74,81iIHdj0AoyTBidADX,01umTuXQdudoFUAA13
00kzOMc1byAHCdnYNJ,2026-03-25,Synthetic Unified Orbit Support Foundation Atlas line item.,USD,2021-07-08T23:23:04Z,5.0,20099.24,15.0,85421.77,0069FS87P3TelIHY31,01ugMlB4PLTImgLQ9A
00ko2zEPSHJmzwQYH4,2025-07-03,Synthetic Adaptive Foundry Cloud Service Select Horizon line item.,USD,2024-10-01T13:19:58Z,100.0,11767.42,0.0,1176742.0,82iagHzkTkAOFAFI1V,01ukTN9SMFYWgwjAMQ
00khiJpGUYXcFp1IFK,2026-05-05,Synthetic Dynamic Beacon Cloud Service Vertex Pulse line item.,USD,2021-01-13T14:15:46Z,100.0,2028.2,10.0,182538.0,01iEa511wLJYEKAAFG,01u0ElwG1CqM4RlQXP
00k3RtBh78DLlZDIIO,2026-02-21,Synthetic Elastic Pioneer Advisory Essential Aurora line item.,USD,2025-05-04T16:02:19Z,10.0,6307.63,0.0,63076.3,520tpdZF37z5lm2IER,01uBP89MPIG4q8LQF3
00kbFUcbAWeJIArQBY,2023-03-16,Synthetic Modular Harbor Advisory Premier Ion line item.,USD,2025-10-13T12:05:14Z,2.0,33627.06,0.0,67254.12,006DyTvQPKimCaHIY6,01u5PaTy6Vk6uLCQ0J
00kdXEuIpHN3b7vY54,2026-04-09,Synthetic Precision Compass Cloud Service Select Solstice line item.,USD,2024-12-29T18:44:08Z,1.0,4744.98,20.0,3795.98,006Jx6kXJ3DTO86YO8,01ug1WoyI1CzpokA0D
00kvn35Kv7CqZAJYKG,2026-09-10,Synthetic Quantum Summit Data Platform Vertex Aurora line item.,USD,2025-06-12T18:17:11Z,1.0,19428.61,15.0,16514.32,016C2EooReZg2WZYG1,01uGQQh5RW001gyILZ
00kiXZqwNGCWvZIQKJ,2021-12-24,Synthetic Unified Lattice Hardware Essential Meridian line item.,USD,2025-01-20T03:16:47Z,25.0,23476.48,10.0,528220.8,006G7lN7lAM26Y8Q8S,01uV8i2ozj6njopYSE
00k3pPmwbSItjkIIC8,2025-05-08,Synthetic Adaptive Ember Cloud Service Professional Vector line item.,USD,2022-12-21T20:13:22Z,100.0,27440.63,0.0,2744063.0,70t6zfJDK7qD6LOI8Q,01u71cjEwFj03mAIM3
00kGPwQvEDArvxwAVJ,2024-03-10,Synthetic Connected Vertex Advisory Standard Cascade line item.,USD,2024-12-22T00:30:13Z,1.0,27766.18,15.0,23601.25,006tqUW9HkxrJyGAJ8,01uXudy9Iv0rweWYS2
00k6b6Caz9UDPiHIPT,2026-05-23,Synthetic Elastic Orbit Hardware Core Nova line item.,USD,2024-08-25T14:07:26Z,5.0,25936.79,10.0,116715.56,0062nPkjTHRCc4xAGA,01uwpchl2gSzc8zISZ
00kU8TP5WxwSQDgISL,2024-01-26,Synthetic Modular Foundry Data Platform Enterprise Zenith line item.,USD,2024-04-27T19:07:57Z,1.0,42610.38,0.0,42610.38,00iWWIiZJvnLomcIG5,01uz72Mh768cYm5IN8
00kzYUdjVzQL9zEIA9,2024-06-11,Synthetic Precision Beacon Data Platform Professional Cobalt line item.,USD,2024-08-27T14:09:24Z,100.0,44002.74,0.0,4400274.0,001T62ckZCl2uOfAEE,01uTHUysWX9DJtwY6N
00kSrLHIBemwxSNQUE,2024-11-25,Synthetic Quantum Pioneer Data Platform Standard Nova line item.,USD,2024-06-29T20:37:42Z,50.0,20782.73,0.0,1039136.5,5014PiktqOBH7FYYQX,01uhXHd7I7kUo5tYAE
00khG9Cg46xOJH9ITH,2025-11-10,Synthetic Unified Harbor Training Core Atlas line item.,USD,2021-06-18T14:27:26Z,10.0,22847.8,15.0,194206.3,70615XF1CMiOFu0Q40,01uuzBHChBdZlrvQ8H
00kkIp1PyFrdXGDQ4F,2022-12-17,Synthetic Adaptive Compass Advisory Foundation Horizon line item.,USD,2024-12-13T14:30:17Z,5.0,35448.97,20.0,141795.88,50061TEvyTCbcFGA3Y,01uab9grZJH19BsQO9
00kwU8isJ27pCfgIUI,2025-12-16,Synthetic Connected Summit Data Platform Scale Pulse line item.,USD,2023-09-08T06:38:25Z,100.0,3622.79,0.0,362279.0,006qUoAhHejrwEYAVO,01uzIgnyrtIIw55YLX
00ksPQ1SZiqIbsUYDC,2024-11-09,Synthetic Elastic Lattice Advisory Ultimate Atlas line item.,USD,2021-11-09T20:34:51Z,5.0,532.29,20.0,2129.16,006y6TIUeR343JzI41,01uArZ6TaDNtlP6YWR
00kEJOvvIq9zmIEQ1Q,2023-06-20,Synthetic Modular Ember Support Edge Ion line item.,USD,2025-03-27T02:41:35Z,10.0,49854.17,0.0,498541.7,006SuDVGLO3qOvkI56,01uMigOkLBLlz7uYWX
00k7fNy2ga2HMNmY3X,2022-12-08,Synthetic Open Vertex Hardware Foundation Solstice line item.,USD,2026-01-02T06:59:06Z,50.0,30483.59,0.0,1524179.5,006Fr4bKzYeqWb9ANS,01uxm81ZRsM2DEwQVA
00kH7matlFcxLZZILL,2026-01-13,Synthetic Quantum Orbit Data Platform Scale Aurora line item.,USD,2024-11-05T21:20:45Z,2.0,48223.86,15.0,81980.56,7009ndT7eooqEpOQ0X,01uI4YedeyWeqtiQSS
00kMc3Fz5Wgt9FqYDJ,2025-11-16,Synthetic Unified Foundry Data Platform Ultimate Ion line item.,USD,2023-11-29T04:25:54Z,100.0,401.14,0.0,40114.0,006mE2kFhDmiduxIN9,01ujBc1EruOtg57ANE
00kbH9eoyCUGt05ALX,2025-03-07,Synthetic Adaptive Beacon Cloud Service Essential Vector line item.,USD,2021-08-28T07:34:28Z,5.0,13923.39,15.0,59174.41,701KVmhUT7rFgheQTD,01ubt6UAjtxypWLAKP
