Id,Subject,Status,Priority,ActivityDate,Type,Description,CreatedDate,IsClosed,WhatId,WhatType,WhoId,WhoType
00TMADlu0jyDO2a2MR,Prepare proposal,Deferred,High,2025-12-19,Call,Synthetic follow-up activity for CRM workflow testing.,2022-12-17T19:14:42Z,0,71iJPUzw352cqhrI4P,Opportunity,00Qn42lhptWcLheMJV,Lead
00TOXryJ7HXOhh4UPQ,Send workshop summary,Not Started,High,2022-04-09,Email,Synthetic follow-up activity for CRM workflow testing.,2021-06-23T00:03:14Z,0,001h3qGmTCLTLLkQZJ,Account,003Nte2NbHH78qtQ8Y,Contact
00TVYOMBav4VidxM8X,Follow up,Deferred,High,2024-03-02,Call,Synthetic follow-up activity for CRM workflow testing.,2022-02-20T14:30:32Z,0,500aR2pqXgWL9mNY5O,Case,,
00TAWn1ekPrlrXpEF1,Send workshop summary,Completed,Low,2024-03-31,Email,Synthetic follow-up activity for CRM workflow testing.,2023-02-03T17:02:04Z,1,500GAney4E4y98BIC2,Case,003yq5gxHBGLn2EYLY,Contact
00TTXe593CzJOEDECL,Follow up,Deferred,Normal,2025-11-13,Call,Synthetic follow-up activity for CRM workflow testing.,2025-07-09T01:42:42Z,0,001ltvwfHnMcdhbAJS,Account,0034EVtFHrdogVcQRN,Contact
00T4W2VkKEhxZIr2IJ,Send workshop summary,Not Started,Low,2023-09-07,Email,Synthetic follow-up activity for CRM workflow testing.,2021-04-21T18:15:10Z,0,,,003aKKU9yG3DomjI1Q,Contact
00T6QUnTiR4b4ju2YG,Review requirements,Not Started,Low,2024-03-22,Other,Synthetic follow-up activity for CRM workflow testing.,2025-06-26T10:48:33Z,0,001aRI7kJhlvTf0QY9,Account,003966clXwIsEfbYTS,Contact
00TW4dLkNffKEUY2CF,Prepare proposal,Not Started,High,2023-09-25,Call,Synthetic follow-up activity for CRM workflow testing.,2023-11-20T21:46:24Z,0,00619ntde9Mf8BfQ4P,Opportunity,,
00TprOaeOHcGGF125J,Send workshop summary,Not Started,Normal,2023-03-01,Email,Synthetic follow-up activity for CRM workflow testing.,2021-12-26T01:16:33Z,0,821aKcShneRXODHYYU,Opportunity,003m7VFEeDJ9mFKIXK,Contact
00Tb0XwgwhslFirEHH,Send workshop summary,Waiting on someone else,Normal,2023-06-15,Email,Synthetic follow-up activity for CRM workflow testing.,2026-03-13T19:05:35Z,0,001KqKN8Jf0F9i9AKQ,Account,003ZFwK8D99UlX4QPY,Contact
00TbbSImFP1MgEKMR6,Send workshop summary,Not Started,High,2023-05-29,Other,Synthetic follow-up activity for CRM workflow testing.,2021-10-14T13:42:07Z,0,500ei0YjkMFUpR3YFB,Case,,
00TZxwBvWTbiECcM82,Prepare proposal,Waiting on someone else,Normal,2025-05-04,Other,Synthetic follow-up activity for CRM workflow testing.,2023-07-12T05:46:28Z,0,001W0PnXXJdO3tsYE6,Account,003VCiuiE6Fh61HYE7,Contact
00T4it4BBwYL1ZHM1F,Prepare proposal,In Progress,High,2021-05-28,Email,Synthetic follow-up activity for CRM workflow testing.,2026-06-07T15:39:49Z,0,001lpuGrFmSTBnuY0M,Account,003PIsnfE5YQMdlYVF,Contact
00TaOWSji3N1f1z286,Prepare proposal,Deferred,High,2025-02-09,Email,Synthetic follow-up activity for CRM workflow testing.,2026-04-01T01:42:32Z,0,006gznTwTPfHgsNQ6L,Opportunity,,
00Txi2EMHAsLHqFU7V,Review requirements,Deferred,Normal,2021-03-21,Other,Synthetic follow-up activity for CRM workflow testing.,2023-01-20T19:11:07Z,0,821PrCNGNjz4IXXAB7,Opportunity,003ggMWzweopnRCAD7,Contact
00TMXOEzUaZcqZgMU6,Send workshop summary,Deferred,Normal,2022-03-14,Email,Synthetic follow-up activity for CRM workflow testing.,2026-03-12T09:32:37Z,0,001IqN1uANorRv0AGO,Account,003D1HiqSb3yIm1QDF,Contact
00TJZcUNjcFEgyfMJN,Follow up,Completed,Normal,2026-06-27,Call,Synthetic follow-up activity for CRM workflow testing.,2022-11-21T08:51:39Z,1,701xpHq35ZSnJpBQKY,Campaign,0032O4jCbCRLa3iYMT,Contact
00TPQAQLeB7wAKDU2B,Review requirements,Completed,Low,2021-05-10,Email,Synthetic follow-up activity for CRM workflow testing.,2024-10-25T04:07:47Z,1,02itG0NkYz3qcP9IM8,Asset,003alE5qF1WznFkQ0X,Contact
00Toa1zxA15pXOnEXV,Review requirements,Not Started,Low,2022-07-25,Call,Synthetic follow-up activity for CRM workflow testing.,2023-09-15T14:40:04Z,0,701fmMnRrUO2XdcI3Y,Campaign,003yupgGCl5JIUDAR4,Contact
00TS3XE5rW1AQK82GQ,Send workshop summary,Not Started,Low,2023-02-02,Other,Synthetic follow-up activity for CRM workflow testing.,2025-09-24T22:05:17Z,0,800E53kXU601l7PQLX,Contract,0030tpEd8Opq0jbQ9C,Contact
00TbTpvUeiz0hsZ279,Send workshop summary,Waiting on someone else,Normal,2026-01-07,Email,Synthetic follow-up activity for CRM workflow testing.,2026-01-20T02:21:34Z,0,001C3SilogoPTPGIWX,Account,00QiQqsPe2IhG0FEQU,Lead
00Tqyh4LfeGfIEfUBF,Send workshop summary,In Progress,Normal,2025-04-10,Email,Synthetic follow-up activity for CRM workflow testing.,2024-12-12T18:35:08Z,0,7016crDLINhcuvpAZH,Campaign,003IDTX7DAlirrmQR1,Contact
00TXwE9FraRaKohUZN,Prepare proposal,Completed,High,2026-03-21,Other,Synthetic follow-up activity for CRM workflow testing.,2021-06-24T23:47:33Z,1,800PCzsrEzQF5eJITV,Contract,003qM11BKXiW5sKYSU,Contact
00TdSJDryPMtabTEJ2,Prepare proposal,In Progress,Normal,2025-08-27,Call,Synthetic follow-up activity for CRM workflow testing.,2024-09-07T20:57:23Z,0,,,003p52UPTinQ0mzADQ,Contact
00TbsZiwfcVJ4Tm2QZ,Prepare proposal,In Progress,High,2023-05-09,Email,Synthetic follow-up activity for CRM workflow testing.,2024-04-18T19:24:49Z,0,,,003cMX0lIecSIbxYI1,Contact
00TUjqAGwpVW60k2QF,Prepare proposal,Not Started,Normal,2026-06-30,Call,Synthetic follow-up activity for CRM workflow testing.,2023-10-31T11:12:49Z,0,02ixjBe8NOEGWpjA72,Asset,,
00Tq75JtAiVRnl7252,Prepare proposal,Waiting on someone else,Normal,2023-09-09,Call,Synthetic follow-up activity for CRM workflow testing.,2021-03-13T06:33:19Z,0,001F0HyTq0ZVe9LIP9,Account,00Qa2xjWg1cdLZoM9H,Lead
00THfYTcEoGfGOAM0Z,Prepare proposal,Completed,Normal,2026-03-13,Call,Synthetic follow-up activity for CRM workflow testing.,2024-08-11T23:20:47Z,1,,,003LsUD2wMm9ppCAJV,Contact
00Tv4DIjfg5rRL7EWN,Follow up,In Progress,High,2025-03-01,Call,Synthetic follow-up activity for CRM workflow testing.,2021-09-11T12:17:50Z,0,500ekVDQ0IrYBQHANI,Case,001wJoE3fYD2hwd303,Lead
00Tqvv1PImzbN7q2SU,Prepare proposal,In Progress,Normal,2026-04-08,Call,Synthetic follow-up activity for CRM workflow testing.,2021-10-16T14:37:05Z,0,001vywMtDWYqGORIQP,Account,003SGC03Rx0oc1mA5F,Contact
00TsHI3xChl1c0yM5N,Review requirements,Waiting on someone else,Normal,2024-12-26,Call,Synthetic follow-up activity for CRM workflow testing.,2024-02-21T20:41:00Z,0,,,,
00TBRhvBTUOOoGoUHF,Prepare proposal,Completed,Low,2021-08-15,Other,Synthetic follow-up activity for CRM workflow testing.,2025-08-06T14:32:47Z,1,800bqRPbeTRLrxiYTF,Contract,,
00THBYKl4YGVK1oU6N,Follow up,Waiting on someone else,Low,2023-02-08,Email,Synthetic follow-up activity for CRM workflow testing.,2021-10-13T06:46:29Z,0,50tf4CWYq6976H4IP3,Opportunity,,
00TpdZhJPRqInt0EA4,Review requirements,In Progress,High,2022-04-01,Call,Synthetic follow-up activity for CRM workflow testing.,2022-12-24T01:39:20Z,0,816NH1Uknj79qGbQHV,Opportunity,003RFA3C5PZtjYrIEF,Contact
00TE4ojeFmwn2tvM4V,Prepare proposal,Waiting on someone else,High,2023-07-15,Email,Synthetic follow-up activity for CRM workflow testing.,2025-10-15T03:59:02Z,0,800I2BAjG5j3HslYBC,Order,003sRiiIXTJElH8ILC,Contact
00TGOuZDFEbGfXgUA4,Send workshop summary,Completed,High,2024-07-20,Email,Synthetic follow-up activity for CRM workflow testing.,2024-04-22T03:24:14Z,1,500IIM6G04AROAsQIA,Case,003Gqj5HefvdveDABM,Contact
00Ttwfu7DY2WYrGUQF,Review requirements,Deferred,Normal,2022-01-29,Call,Synthetic follow-up activity for CRM workflow testing.,2026-05-04T21:00:30Z,0,80ig0h44cCZ9guhILV,Opportunity,00Q3VBIbOhSHoT1M5L,Lead
00Tx8z8QFw9dWQ0EB8,Follow up,Deferred,Low,2024-04-14,Email,Synthetic follow-up activity for CRM workflow testing.,2024-11-17T01:45:19Z,0,001BjMFM5mN692fQ0D,Account,,
00Tizx5RwwG7LOm277,Review requirements,Waiting on someone else,High,2022-07-10,Call,Synthetic follow-up activity for CRM workflow testing.,2021-11-20T15:52:28Z,0,006wQ7Ukj2LoQvbAU2,Opportunity,003NMoHLkDWagobAIJ,Contact
00TCWGQDebarOXWMWR,Prepare proposal,Waiting on someone else,Low,2026-06-10,Other,Synthetic follow-up activity for CRM workflow testing.,2021-02-13T01:19:17Z,0,001Inbo5xzWKldwA1H,Account,003uIWWDu5XHBBvIH2,Contact
00TGL0g70c1U0qeEAZ,Review requirements,Not Started,High,2024-07-28,Other,Synthetic follow-up activity for CRM workflow testing.,2022-01-05T19:26:35Z,0,001uKtjv3QWz3nDQSN,Account,003vlJeGey2MqXSAKZ,Contact
00Tm9a8Pz3z2M7LEQF,Follow up,Completed,High,2026-01-18,Email,Synthetic follow-up activity for CRM workflow testing.,2025-03-05T20:50:09Z,1,02iTm7Zu9JebYg1AUK,Asset,00QzfmtRoLJ9AJUUHC,Lead
00TwzQSqIIOVzpwUIG,Review requirements,Not Started,Low,2025-07-05,Call,Synthetic follow-up activity for CRM workflow testing.,2024-10-04T02:22:46Z,0,,,0039zPQ4xHnhcqGI7G,Contact
00TG6R2v5SelX8J2FW,Review requirements,Not Started,High,2024-10-07,Email,Synthetic follow-up activity for CRM workflow testing.,2022-10-29T15:21:31Z,0,500yLCPtbb2cZ2tYZI,Case,003D3c4EiA0KVHYQ6Q,Contact
00TzYhexPpVstzLMCC,Follow up,Deferred,High,2022-12-09,Email,Synthetic follow-up activity for CRM workflow testing.,2025-02-08T14:03:55Z,0,00iIXtwNrf2ood7QEH,Opportunity,,
00TQ6MDJb0SCZadEXW,Send workshop summary,Waiting on someone else,Low,2022-08-15,Call,Synthetic follow-up activity for CRM workflow testing.,2021-05-02T19:54:50Z,0,500MIJsytPvh0UmYQR,Case,003GYNkXftXOoslYK3,Contact
00TgkZVSYgSs9gBENY,Follow up,In Progress,Low,2025-01-28,Other,Synthetic follow-up activity for CRM workflow testing.,2021-08-27T20:43:46Z,0,0012n9SIy3FafTfYR5,Account,003CM9mmOrCSrVvYCN,Contact
00T3w1qbD6LTjKXMA2,Send workshop summary,Waiting on someone else,High,2022-10-25,Email,Synthetic follow-up activity for CRM workflow testing.,2023-05-28T16:15:27Z,0,001CtKb9oj7o8JaYFV,Account,003o4TMGtqkbtDdIII,Contact
00TGUyi30h6GopM2UM,Send workshop summary,In Progress,High,2023-01-09,Call,Synthetic follow-up activity for CRM workflow testing.,2021-12-04T04:46:52Z,0,02imA15TlV0zpAnQSR,Asset,,
00T7brLLnpPe6hb2EJ,Follow up,In Progress,Normal,2024-02-23,Call,Synthetic follow-up activity for CRM workflow testing.,2025-11-10T08:46:15Z,0,820bVlsJKbrdccjYPJ,Opportunity,003ZbZQM8O4y5KxAWK,Contact
00TCJglAihtIJzzM8F,Review requirements,Deferred,High,2024-05-09,Email,Synthetic follow-up activity for CRM workflow testing.,2023-01-27T02:53:57Z,0,,,003T3d2WiwNdnVdQCD,Contact
00TDgdLXAFy4wINE4E,Review requirements,Not Started,Normal,2023-04-29,Email,Synthetic follow-up activity for CRM workflow testing.,2026-06-06T14:51:12Z,0,,,003QUsbNgVxP4HJYE9,Contact
00TyTso9YW2tjrm2T4,Prepare proposal,Completed,Normal,2023-07-18,Call,Synthetic follow-up activity for CRM workflow testing.,2022-04-21T12:43:40Z,1,001nyKCWKQ4K1MEQBJ,Account,003mXPwW7YXcfbUIVM,Contact
00Tg2hRwEOc6k9IUVR,Prepare proposal,Not Started,Normal,2022-03-19,Email,Synthetic follow-up activity for CRM workflow testing.,2024-06-12T20:57:09Z,0,001DbpAGYxaJeBJQYG,Account,00Q7StxVYpsHIVNUKM,Lead
00TMlnRqhVkAgnwEML,Follow up,Not Started,Low,2026-05-04,Email,Synthetic follow-up activity for CRM workflow testing.,2025-08-02T04:04:32Z,0,006F3BVw3SjttvbAU1,Opportunity,003sgF22DRFupF4IHR,Contact
00TMC3NnHd8cm3221K,Send workshop summary,In Progress,Normal,2022-07-10,Call,Synthetic follow-up activity for CRM workflow testing.,2021-05-11T21:34:31Z,0,02iWmUkp1oUDNMkQNB,Asset,,
00TFCFFrqxpbP992KM,Prepare proposal,Not Started,Normal,2023-01-25,Email,Synthetic follow-up activity for CRM workflow testing.,2025-06-12T13:24:07Z,0,02iOksQfi9K4HBkAFT,Asset,003pNoEJMAg1mnsABE,Contact
00Tt03k07yyKvglE5W,Follow up,Deferred,Low,2022-01-10,Call,Synthetic follow-up activity for CRM workflow testing.,2026-02-06T12:11:31Z,0,500rQfSUaGaZ2ByY1E,Case,003jGUbFYXqxnmyQ4F,Contact
00TU5H2syUMVY2j260,Follow up,Completed,Low,2023-06-29,Email,Synthetic follow-up activity for CRM workflow testing.,2026-02-19T12:26:57Z,1,,,003z0yFpL28dVEwAVS,Contact
00TZYZmmrFOT5NNED4,Send workshop summary,Not Started,High,2021-05-24,Call,Synthetic follow-up activity for CRM workflow testing.,2022-12-13T04:04:09Z,0,526oIi4wwv9ub5TYYU,Opportunity,00Qk9iyJFYgUnrw2RU,Lead
00TScpffcVYHX7fU2D,Follow up,Not Started,Normal,2025-12-01,Other,Synthetic follow-up activity for CRM workflow testing.,2025-07-11T20:31:33Z,0,801bE99zxUSfFLyAI0,Order,00QbwPA2kx41fbAUL8,Lead
00TdedJksAgRTv925X,Follow up,Deferred,High,2023-06-17,Email,Synthetic follow-up activity for CRM workflow testing.,2025-11-10T14:38:31Z,0,,,003e0SfTKu9YWGpAJN,Contact
00TiY3k0KfQxhz0UK6,Prepare proposal,Waiting on someone else,Normal,2026-07-10,Email,Synthetic follow-up activity for CRM workflow testing.,2022-04-18T12:19:54Z,0,801sLBexp9rtvq1Y0J,Order,003ACPpJ6DQepVdYPY,Contact
00TWvYf7QAsbnZyMYO,Review requirements,Deferred,Low,2021-04-03,Other,Synthetic follow-up activity for CRM workflow testing.,2026-05-30T02:24:48Z,0,800z269R6ifpeYRQJR,Contract,003FH7fLXLiKc8oQPL,Contact
00Tr3m8v5w3ioTj258,Prepare proposal,Not Started,Low,2026-05-12,Call,Synthetic follow-up activity for CRM workflow testing.,2022-05-27T21:03:58Z,0,02ihoEEVo2wKISOYXF,Asset,003td4GzVupmvlzANX,Contact
00TE217VdiyQTCGE5B,Follow up,Deferred,Low,2023-05-14,Call,Synthetic follow-up activity for CRM workflow testing.,2022-08-14T06:46:08Z,0,500DcUJbItL5LJ1AAH,Case,,
00Tkpr50kaTqd0T252,Prepare proposal,Completed,Low,2023-11-13,Call,Synthetic follow-up activity for CRM workflow testing.,2025-03-24T19:55:45Z,1,,,003uIWWDu5XHBBvIH2,Contact
00T5z5RMFB4GF9BMZI,Follow up,Deferred,Low,2021-06-05,Other,Synthetic follow-up activity for CRM workflow testing.,2023-05-19T14:37:50Z,0,7017CM39bNZR7A7Q8R,Campaign,003PYALDHZwx2BLIUX,Contact
00TPwhwSX6weCmQEUE,Send workshop summary,Deferred,Normal,2025-12-30,Call,Synthetic follow-up activity for CRM workflow testing.,2025-05-31T08:37:55Z,0,001HPdcdRz4xhIHI7A,Account,003KHRGIQ3LptrWQF1,Contact
00T3xjqZnrBQaloUGQ,Send workshop summary,Deferred,Normal,2025-11-07,Call,Synthetic follow-up activity for CRM workflow testing.,2021-08-22T02:04:58Z,0,500vRTtt8EucL2LYCC,Case,003kx8Da65rG4utQA5,Contact
00TFV95tDhPDQGtEVI,Review requirements,Completed,Low,2025-07-06,Other,Synthetic follow-up activity for CRM workflow testing.,2023-09-08T05:47:50Z,1,72tVidhjyDNNhDkQR5,Opportunity,0033DSnrIL2u0KKA6S,Contact
00TsovUPjzLgiUvEOO,Send workshop summary,Waiting on someone else,Normal,2022-03-21,Call,Synthetic follow-up activity for CRM workflow testing.,2022-09-07T11:10:24Z,0,001Zk4o7YhsJVX1ID0,Account,00QR11CvluiPkydMC4,Lead
00TZ5ZlGSym63A2MWS,Send workshop summary,In Progress,High,2025-04-27,Other,Synthetic follow-up activity for CRM workflow testing.,2022-11-19T22:02:41Z,0,801X6VUaKwYgWonABO,Order,003gARJyTyhgduOYIS,Contact
00TjrF43O2G4VfCURU,Review requirements,Deferred,High,2025-01-09,Other,Synthetic follow-up activity for CRM workflow testing.,2021-06-08T22:33:37Z,0,001IqN1uANorRv0AGO,Account,003pNoEJMAg1mnsABE,Contact
00Tt9XFgx7kXpMOECG,Send workshop summary,Waiting on someone else,Normal,2022-04-04,Other,Synthetic follow-up activity for CRM workflow testing.,2023-10-22T09:44:00Z,0,001qn0PeVSegyj1AFD,Account,003n1jeyVachCmzIYQ,Contact
00TdrQdQyB13UQU249,Follow up,Completed,Low,2023-05-08,Email,Synthetic follow-up activity for CRM workflow testing.,2023-03-14T07:17:56Z,1,0061JbupnVunqbdITT,Opportunity,003ynZAmhuHgXe5ALX,Contact
00TdT8btVUvxnbAUOT,Send workshop summary,Not Started,Normal,2022-04-15,Call,Synthetic follow-up activity for CRM workflow testing.,2026-03-13T21:47:44Z,0,,,,
00T2GgPSLTwqojgMIU,Follow up,Deferred,Normal,2023-09-25,Other,Synthetic follow-up activity for CRM workflow testing.,2023-01-14T11:54:43Z,0,,,003wXI8INfXqH4aIK3,Contact
00TQeKTgVGgoADo2M4,Follow up,Deferred,Low,2021-05-03,Other,Synthetic follow-up activity for CRM workflow testing.,2024-11-22T02:39:24Z,0,0161X3H4nd77ebTQHG,Opportunity,0032cIJPDHioYkzYVI,Contact
00TgJBufggbX67MU8G,Review requirements,Deferred,Normal,2025-08-26,Other,Synthetic follow-up activity for CRM workflow testing.,2024-07-18T15:57:26Z,0,001Pv3IESUoMrhiAAG,Account,00QHxEPz4qbX1VCEDT,Lead
00T23r1YYR2v7kiMJJ,Follow up,Waiting on someone else,High,2024-06-08,Email,Synthetic follow-up activity for CRM workflow testing.,2023-02-02T10:29:42Z,0,80ig0h44cCZ9guhILV,Opportunity,0035SIDZk9dE2gOYAS,Contact
00TTj85vRKcgOJP212,Follow up,Completed,Normal,2022-12-04,Other,Synthetic follow-up activity for CRM workflow testing.,2022-10-10T06:38:57Z,1,506XjHG2raFLQItI0E,Opportunity,003WmIGDtggahJ4Q7Y,Contact
00T38fFFix4d8NVESS,Review requirements,Deferred,Normal,2026-06-11,Other,Synthetic follow-up activity for CRM workflow testing.,2024-08-12T15:47:57Z,0,0015fdr3n38vtS2Q4V,Account,003ibyqKksVRVY7QU1,Contact
00T1cDzlO1Uo4mTMME,Prepare proposal,Completed,Low,2023-07-20,Call,Synthetic follow-up activity for CRM workflow testing.,2022-01-03T11:46:07Z,1,500DDhqgEcFz7ygQDI,Case,003idSte6iYGpKBASN,Contact
00TcGPJn4DqhtCCEPP,Prepare proposal,Deferred,Low,2023-10-30,Call,Synthetic follow-up activity for CRM workflow testing.,2021-02-09T17:03:43Z,0,801dprlrY0l5hWiYK1,Order,003gZazPmf37RusA5F,Contact
00T2zEBCk4wcjloMR8,Prepare proposal,Not Started,High,2023-09-11,Email,Synthetic follow-up activity for CRM workflow testing.,2021-05-20T06:51:47Z,0,510pZvpQ5rEerZiQIL,Opportunity,003j49YzoPrHKs4QJ6,Contact
00TQzkEgQnb3ugxE0N,Prepare proposal,Deferred,High,2024-04-23,Call,Synthetic follow-up activity for CRM workflow testing.,2021-11-04T22:56:34Z,0,500o1BUd2osTGDBQEW,Case,,
00TRcghThKeVsoE24R,Follow up,Not Started,Low,2023-06-23,Call,Synthetic follow-up activity for CRM workflow testing.,2023-05-21T21:42:04Z,0,001qD5B1fJ8KUKBIVO,Account,00QyxdTPOGTX9in2SP,Lead
00TAHYBhZU6yJ9Q2GW,Send workshop summary,Not Started,Normal,2022-08-25,Call,Synthetic follow-up activity for CRM workflow testing.,2023-11-04T02:30:57Z,0,001LW8OXe6IEB5RAZR,Account,00QD1nYiKXb47K027B,Lead
00TE3m9LbZz6Dz82GW,Review requirements,Completed,Normal,2024-08-20,Other,Synthetic follow-up activity for CRM workflow testing.,2024-10-08T11:45:42Z,1,,,003o7AokIEksfBaIXM,Contact
00TL5DGhXkA5xbP2S7,Send workshop summary,Waiting on someone else,High,2024-02-21,Other,Synthetic follow-up activity for CRM workflow testing.,2021-03-24T18:50:01Z,0,,,003WYrxIg3vAyEnAW2,Contact
00TJtqIlwEsJoQBEDW,Follow up,Waiting on someone else,High,2022-09-06,Other,Synthetic follow-up activity for CRM workflow testing.,2025-05-04T23:19:10Z,0,02iBxcvcsHQkVsmY5W,Asset,003dhEq28R9SWrsYJD,Contact
00Tw1FW9mqCfG8ZUVL,Send workshop summary,Not Started,High,2023-06-25,Other,Synthetic follow-up activity for CRM workflow testing.,2023-12-02T16:29:47Z,0,50053w0Trh73ahoARH,Case,003WBEmY2DvUC0JQHN,Contact
00TLfdBjX6S8gc4MRS,Send workshop summary,Waiting on someone else,Low,2022-02-23,Other,Synthetic follow-up activity for CRM workflow testing.,2026-04-06T14:15:44Z,0,71tQ0iDRaur0hkJYJ7,Order,003oj6cOO7gvPVmYF4,Contact
00TC7dOre1W3mx8U1X,Review requirements,In Progress,Normal,2023-08-17,Other,Synthetic follow-up activity for CRM workflow testing.,2026-01-25T23:57:41Z,0,8003A3BuNnxSFvBQTE,Contract,,
00ToA8qUC4GYeTGE65,Prepare proposal,In Progress,Low,2022-12-10,Call,Synthetic follow-up activity for CRM workflow testing.,2025-03-09T04:52:32Z,0,001OyqT9LtQtE0fYGU,Account,003uwGp0ZUzZmWKILM,Contact
00TIAUpZbpJRB53EU1,Follow up,Waiting on someone else,Low,2025-05-23,Call,Synthetic follow-up activity for CRM workflow testing.,2024-10-01T20:28:39Z,0,800i2e9JuQkjvVeIGG,Contract,003OopXSFvytwYZA6M,Contact
00TzRYHWKsD7SRNEEJ,Follow up,Not Started,Normal,2021-03-01,Other,Synthetic follow-up activity for CRM workflow testing.,2021-07-05T00:10:38Z,0,5004Xr7X73UCVxEIZ5,Case,003XfSezXjrwOTzIKG,Contact
00TLbtuGD52of03UHT,Review requirements,Deferred,Low,2026-03-07,Call,Synthetic follow-up activity for CRM workflow testing.,2021-04-27T07:19:11Z,0,001gn26KfjMg4ZII8J,Account,003uXPAjP3crKTbIVX,Contact
00TwrOyP0yMOxYN22O,Follow up,Waiting on someone else,Normal,2022-12-04,Email,Synthetic follow-up activity for CRM workflow testing.,2021-11-01T09:23:16Z,0,00152hx60eiLsO2QGQ,Account,003T85cJjM9kvNXI4T,Contact
00Ts6B33Jcmte10M4G,Review requirements,Waiting on someone else,High,2023-05-23,Other,Synthetic follow-up activity for CRM workflow testing.,2025-05-20T19:05:51Z,0,70tgFgk04tdi6gGAPV,Opportunity,0039hNH0CIA8DWVYE1,Contact
00Tjo1GGsmzHOwH2ID,Follow up,In Progress,Normal,2022-07-20,Call,Synthetic follow-up activity for CRM workflow testing.,2024-09-07T10:26:10Z,0,006319GbuzsxrQrA92,Opportunity,,
00TTkeKYbmKm0SGEKH,Prepare proposal,In Progress,Normal,2024-06-15,Call,Synthetic follow-up activity for CRM workflow testing.,2024-03-21T09:15:25Z,0,001Mpyhcy0YjCuyQPK,Account,,
00TRfjipHfofzYEM7W,Review requirements,In Progress,Normal,2025-01-18,Call,Synthetic follow-up activity for CRM workflow testing.,2024-12-26T03:16:24Z,0,0018MjZShtig55PAG6,Account,003HrSEjdZAAENtY07,Contact
00TjAWSmgMOLTPk2PC,Follow up,Waiting on someone else,Low,2021-08-13,Email,Synthetic follow-up activity for CRM workflow testing.,2021-10-21T18:43:50Z,0,00180qOlX8UtZ7HQTK,Account,00QuCC88MLl4rzRUO0,Lead
00T2lgkXZKbNb58E55,Review requirements,In Progress,High,2025-04-12,Email,Synthetic follow-up activity for CRM workflow testing.,2023-04-13T21:57:06Z,0,0105eysXdevNjxeY3F,Opportunity,0038MGXa74agJHTAYC,Contact
00TtzQFlj1TV6NBEEN,Review requirements,Deferred,High,2024-10-21,Call,Synthetic follow-up activity for CRM workflow testing.,2022-01-03T21:25:09Z,0,02iU2EQW8MOA1J8IIM,Asset,,
00TkA8Jy4Tr8qbBUP2,Send workshop summary,Waiting on someone else,High,2021-02-08,Call,Synthetic follow-up activity for CRM workflow testing.,2023-03-27T18:05:46Z,0,02iAtVAnynLexwLYFW,Asset,003DGxJ8tFMKWT2Y2E,Contact
00TAqMkrsUlIaKVMUW,Review requirements,In Progress,Low,2022-04-05,Email,Synthetic follow-up activity for CRM workflow testing.,2021-12-16T22:54:39Z,0,500QhsIuwwyFj96ISY,Case,003JZjgTCA78gcOID9,Contact
00TxP2GFvgawOafUY6,Send workshop summary,Completed,Normal,2025-07-29,Email,Synthetic follow-up activity for CRM workflow testing.,2022-02-07T08:50:34Z,1,810WEutgN41JOtwIBR,Opportunity,0032YUBb1deGb5cQNC,Contact
00TzElbHpWkCrMh2OO,Follow up,Deferred,Low,2026-05-31,Call,Synthetic follow-up activity for CRM workflow testing.,2025-05-18T09:37:09Z,0,510IQPDyR2DAOuCIPM,Opportunity,003woNCXNVLDq9iIP3,Contact
00T7x3KWz13MnpuU1E,Follow up,Waiting on someone else,Low,2024-08-31,Email,Synthetic follow-up activity for CRM workflow testing.,2026-02-10T12:11:31Z,0,001OphrQTgtGmAPIMC,Account,003Ec66kiJL5qvrYM5,Contact
00TJGTByvwpaK8L2D1,Prepare proposal,Waiting on someone else,Normal,2023-08-03,Email,Synthetic follow-up activity for CRM workflow testing.,2023-09-07T04:39:32Z,0,02izRbuf4dnkx5SYHY,Asset,00Q1iGsyX5h0qfbU53,Lead
00TJuXhBCHLlUIpU1O,Prepare proposal,Waiting on someone else,Low,2022-07-14,Other,Synthetic follow-up activity for CRM workflow testing.,2025-03-24T08:23:51Z,0,500hA6g5wEy6U3uIRO,Case,003ZPGB8XLIst9AA3J,Contact
00TOBy22mgRV1IfE1E,Review requirements,In Progress,Low,2022-07-06,Email,Synthetic follow-up activity for CRM workflow testing.,2023-08-23T01:19:09Z,0,001rLqfAY4OfLS1QF8,Account,00QjOBWVkOFOCoRM7D,Lead
00TJZVqlMnIwId5MA2,Review requirements,In Progress,Low,2023-11-04,Call,Synthetic follow-up activity for CRM workflow testing.,2023-11-10T15:56:34Z,0,006XyK3Usoqe1pXQ0H,Opportunity,003GweaslhRRyCLI5I,Contact
00TqgsYbttPAyn5EY4,Prepare proposal,In Progress,High,2025-08-01,Other,Synthetic follow-up activity for CRM workflow testing.,2023-09-27T02:56:16Z,0,521mpPKRTUMfQI3A1Q,Opportunity,,
00TDdL3vqV3lRE9UPY,Send workshop summary,Completed,Low,2023-01-17,Call,Synthetic follow-up activity for CRM workflow testing.,2025-04-11T22:32:17Z,1,701dvFZxXgmRnlIQM7,Campaign,,
