Id,CurrencyIsoCode,CreatedDate,IsActive,UseStandardPrice,UnitPrice,Pricebook2Id,Product2Id
01uf2ysW9Eop15DQSX,USD,2022-06-30T13:45:50Z,1,0,79837.86,01sQ4LtuJF9K1vlMFT,01t45T2r1s9UOtNILZ
01u4gVr7speKuuWIU7,USD,2024-05-22T20:48:19Z,1,0,31660.9,01sJqGPflRJqwqCPRW,01tSN9ryyEsSczxIUK
01uchoxiqj7a2N5YGA,USD,2023-07-29T10:28:59Z,1,1,81220.51,01sf902KvuoXgXtOGX,01tJfY8BqOSVuBTQYL
01ut9jBZzSpsiCdICZ,USD,2021-12-05T03:53:04Z,0,1,34986.1,01sLoYtuPuiAhJSKZN,01tjyaSebi2TTnjA4L
01uEj6BcVvMiROBY42,USD,2025-02-23T20:11:31Z,0,0,24150.5,01sJqGPflRJqwqCPRW,01tK4wWzmqn0gSVI9U
01uKf9JD3b3I31TYQ4,USD,2021-08-19T01:31:15Z,1,1,108.35,01sLoYtuPuiAhJSKZN,01tUA1X0YZmoxZ1A4X
01u4Avm107tqlBZQ5W,USD,2022-05-02T09:03:27Z,1,1,75798.3,01sJqGPflRJqwqCPRW,01tsmgmHr3RHO6MQV1
01uHSyfqxvgRD1MIWU,USD,2024-05-10T13:18:12Z,1,1,6572.2,01sLoYtuPuiAhJSKZN,01taxYZ2MCJ1bDrY7X
01uDFd1bdH8xTwvQYW,USD,2021-05-22T15:22:29Z,1,0,68701.27,01sJqGPflRJqwqCPRW,01tDBFsgsRefO2HYYS
01uw2MTNHcr0mB8YU6,USD,2024-02-11T18:42:34Z,1,0,77754.42,01sf902KvuoXgXtOGX,01tK4wWzmqn0gSVI9U
01uVXzdM9yvV1AcA3O,USD,2023-05-14T23:21:15Z,1,0,5606.05,01sLoYtuPuiAhJSKZN,01tvrfAHswk6XJ6AVT
01u6e7sGIJ0p16CAAZ,USD,2024-03-15T20:10:26Z,1,0,26521.11,01sf902KvuoXgXtOGX,01ti4FfLefoJftJAYI
01uXDDMmVGn5CclQUQ,USD,2025-04-09T08:09:40Z,1,1,92396.01,01sf902KvuoXgXtOGX,01tTiYOuKc2VhIKABY
01u2uWEH3Jb5lDlIVZ,USD,2023-10-21T20:14:40Z,1,0,82164.92,01sQ4LtuJF9K1vlMFT,01txqvFsMP4bHGiIM8
01ugExzvR3WjVKWAKZ,USD,2026-04-23T05:15:30Z,1,0,13591.18,01sJqGPflRJqwqCPRW,01tzXDuwSIeVNvXQKW
01usqRMXQcVGKarQK1,USD,2021-11-05T12:58:51Z,1,0,83351.32,01sLoYtuPuiAhJSKZN,01tLFl0Q88j3GaOATF
01uzkFgHHKOHNb8ADY,USD,2024-07-07T12:37:41Z,1,1,98692.28,01sQ4LtuJF9K1vlMFT,01tRVZczygwfQeVYDN
01u67wXhMMkns9xQJ9,USD,2021-10-06T20:32:38Z,1,0,44048.53,01sJqGPflRJqwqCPRW,01tx6kM8gaCVxGVY0I
01uSfOdERukYhY3ICH,USD,2024-05-02T08:27:14Z,1,1,54161.1,01sJqGPflRJqwqCPRW,01tTiYOuKc2VhIKABY
01uDi1J1QfUnVVdI0W,USD,2021-11-16T06:01:14Z,1,0,78787.78,01sf902KvuoXgXtOGX,01tAL3si8B03DPDQ9O
01u410XzXyDchg8YH3,USD,2022-01-02T21:02:48Z,1,1,98585.01,01sQ4LtuJF9K1vlMFT,01tmkTmUIaKve6qAOP
01ulbAgwhu3vmAaIEX,USD,2024-07-15T23:53:22Z,1,0,97038.12,01sQ4LtuJF9K1vlMFT,01tRmAU3fmNV1CqYPI
01u07ivu2QA6dAiA8A,USD,2023-05-21T20:14:59Z,1,1,41137.77,01sQ4LtuJF9K1vlMFT,01toErtMLFCN4nLAFG
01udQk2X7kczPC2IC5,USD,2022-03-07T06:05:52Z,1,0,35347.2,01sJqGPflRJqwqCPRW,01tJs4IP4KXGpqSYC5
01ubVTXfBaCb01jAQV,USD,2026-02-01T10:34:34Z,1,0,69568.01,01sQ4LtuJF9K1vlMFT,01t7lGWe0GCEcFvQ4A
01uluvUCxWKk7rLADT,USD,2021-05-08T00:53:52Z,1,0,89685.26,01sJqGPflRJqwqCPRW,01tKASeQMf6eJe3A8K
01uuCYF9n5XQYNiATY,USD,2023-12-31T03:29:32Z,1,0,90056.07,01sLoYtuPuiAhJSKZN,01t10q07GCeMRMXQCJ
01uiz7sGwHX5TE3AY8,USD,2025-10-18T11:14:42Z,1,1,36401.3,01sQ4LtuJF9K1vlMFT,01tjSACLq3F7ixDIVX
01udB0j16WZOcX5QQ0,USD,2023-01-19T18:29:16Z,1,0,33007.13,01sf902KvuoXgXtOGX,01tmXTTChMUKc8lAZ9
01uEqUZBEAZR9UmY8R,USD,2021-10-07T17:07:05Z,1,0,99122.93,01sLoYtuPuiAhJSKZN,01tIDHvdLE9QNSjY85
01uWL8WfjnvfdWQIB4,USD,2024-05-17T03:12:10Z,1,0,55143.49,01sQ4LtuJF9K1vlMFT,01tRE18SLT5MS5yAMK
01uOgtH6Q9DN1ajABO,USD,2021-03-05T14:13:33Z,1,1,49744.24,01sf902KvuoXgXtOGX,01tWy4aSbWTH5MRAD6
01uv6WsfHjR1VXnIX6,USD,2026-02-22T22:01:52Z,1,1,12925.53,01sJqGPflRJqwqCPRW,01tQEBdIawGRa0EI2M
01uCI9USaya88RGQFI,USD,2021-07-05T21:29:20Z,0,0,75561.22,01sLoYtuPuiAhJSKZN,01t2bA7wlnQeUCxIWS
01uGm9aqZuKAd5vQXA,USD,2022-07-15T18:49:32Z,1,0,17905.53,01sLoYtuPuiAhJSKZN,01t2WPKVWsXQVDUQWP
01u1UxX9MCMWUfpAI9,USD,2025-01-26T21:34:32Z,1,1,29786.39,01sQ4LtuJF9K1vlMFT,01tUA1X0YZmoxZ1A4X
01ugtNsaJdzD5xkYCW,USD,2025-11-13T20:57:22Z,1,0,92685.46,01sJqGPflRJqwqCPRW,01tmXTTChMUKc8lAZ9
01ua1baryg2Ruz5AMA,USD,2025-02-15T05:08:11Z,0,0,25614.7,01sLoYtuPuiAhJSKZN,01t7U5ipBfHp1PQIKM
01uHdudSFChHRFsQ5B,USD,2023-04-05T06:27:56Z,1,0,83647.69,01sLoYtuPuiAhJSKZN,01tLlltcGPITOCRAMC
01u0yZubnpdFfGaIV0,USD,2021-05-21T04:44:35Z,1,1,77395.57,01sf902KvuoXgXtOGX,01tJs4IP4KXGpqSYC5
01u7HDlBEYd20cLA7R,USD,2025-04-05T21:41:00Z,1,0,40496.01,01sf902KvuoXgXtOGX,01tNG3h4vNcQBi8YQG
01ubQogH4f43vxaA17,USD,2025-06-22T10:42:50Z,1,0,17712.77,01sf902KvuoXgXtOGX,01t9zr8VHPQu1LlI0K
01uPMxzxPanDeIoI0I,USD,2021-03-15T09:37:31Z,1,1,31741.15,01sf902KvuoXgXtOGX,01tEGaSJJp85Ed1I1V
01u3kSFhaBLMkghAZY,USD,2024-11-06T02:32:31Z,1,0,67190.91,01sLoYtuPuiAhJSKZN,01tE5PQcgk49jQkYPK
01uJZmWPMk860DrQE5,USD,2025-10-13T14:52:33Z,0,0,60740.1,01sJqGPflRJqwqCPRW,01t1WVbvQg0mCR8IQ5
01usyXTd5JVbu6kA4P,USD,2024-07-07T04:17:16Z,1,0,25142.48,01sJqGPflRJqwqCPRW,01tZQBSs1fvhCTNICA
01ueFoz0cEnrn7mI9X,USD,2024-10-28T10:44:14Z,1,1,55188.87,01sLoYtuPuiAhJSKZN,01t7hUvwBpp5PImQLG
01um2SZhcNHxbHdAST,USD,2022-06-10T20:02:55Z,1,0,93267.92,01sQ4LtuJF9K1vlMFT,01tW9QP1juoicgIQUZ
01uP7hA0q4EnjLrQBI,USD,2021-05-25T08:17:00Z,1,0,42276.24,01sQ4LtuJF9K1vlMFT,01tMLYCFxAL4ZXGYKU
01uWMlFX6XZUlNsYWY,USD,2024-10-23T16:32:42Z,1,0,96268.85,01sf902KvuoXgXtOGX,01tRmAU3fmNV1CqYPI
01ueuC03ppiyMNNAY1,USD,2023-12-16T09:11:02Z,1,1,7980.69,01sJqGPflRJqwqCPRW,01t3PUJZJM7z7ogYQW
01u6i9Nw76KxTuIYF4,USD,2023-11-23T06:13:23Z,1,1,92695.51,01sf902KvuoXgXtOGX,01tjyaSebi2TTnjA4L
01uqINp8CtmB0C1QFE,USD,2021-04-29T01:59:28Z,1,0,19746.29,01sLoYtuPuiAhJSKZN,01tdpEmNx9BOBAyYC2
01umTuXQdudoFUAA13,USD,2022-03-03T12:14:19Z,1,0,96705.28,01sQ4LtuJF9K1vlMFT,01tHvx2HKNjnSrwQW0
01uKyIWYakaLXXxII0,USD,2021-02-21T11:49:20Z,1,0,62062.45,01sf902KvuoXgXtOGX,01t7uoJkYp0qlw7YJC
01uhCzHVx5ltOWXIB9,USD,2025-09-16T08:31:05Z,1,0,75342.36,01sf902KvuoXgXtOGX,01tNyyCG557IZVJAMV
01uMNJLwpZuTDndQVS,USD,2021-11-13T16:08:32Z,1,1,22818.77,01sQ4LtuJF9K1vlMFT,01tJJToWew3jl1jYQN
01uFQR9XJDjmBB5A31,USD,2022-03-26T10:40:15Z,1,0,81958.5,01sf902KvuoXgXtOGX,01tW9QP1juoicgIQUZ
01u7cJEmaMlnXliIX9,USD,2026-05-25T15:14:03Z,1,1,73755.97,01sf902KvuoXgXtOGX,01tFxFJHOHvc9HvARQ
01uKR3EllytN4EsQIZ,USD,2026-04-01T23:19:15Z,1,0,54399.12,01sQ4LtuJF9K1vlMFT,01tURhthsLx6JyoQOA
01uUJWUbolIxMN4AVT,USD,2021-09-22T19:16:59Z,1,1,7120.02,01sLoYtuPuiAhJSKZN,01tF1U6IygSY9tvA1Q
01uoKAmIlDksj0cYMV,USD,2026-03-14T00:42:13Z,1,0,40587.25,01sf902KvuoXgXtOGX,01tkl3rdZhto0MWIR8
01uMQRR3zGeNWaaAA7,USD,2021-06-08T09:17:10Z,1,0,93830.29,01sQ4LtuJF9K1vlMFT,01tdpEmNx9BOBAyYC2
01uGTFnbU5d3q8sQ0M,USD,2022-03-11T10:31:46Z,1,0,15524.74,01sf902KvuoXgXtOGX,01t3PUJZJM7z7ogYQW
01ucauN3ZCRzObtAUR,USD,2024-12-14T18:54:50Z,1,0,88971.85,01sQ4LtuJF9K1vlMFT,01tuDJ2JWNbzA2jA3S
01ugs5rUeguaTaQIXC,USD,2021-06-04T08:10:32Z,1,0,71228.84,01sQ4LtuJF9K1vlMFT,01tajD2y2VoohjWQ7N
01uGmbdcip0JPyRITY,USD,2022-05-29T13:46:15Z,1,1,43055.24,01sJqGPflRJqwqCPRW,01tNyyCG557IZVJAMV
01uCyKZmipXHx2mYRP,USD,2021-08-09T16:36:46Z,0,1,32898.76,01sLoYtuPuiAhJSKZN,01ti4FfLefoJftJAYI
01uDEI2EKNbkqFhA9H,USD,2023-05-05T17:32:59Z,1,1,64837.38,01sf902KvuoXgXtOGX,01tehSnAF5tx1G7IVN
01usnDJaZ6DqB4DQ12,USD,2026-06-06T09:54:19Z,1,1,58596.27,01sQ4LtuJF9K1vlMFT,01tBDs3hhpdYBGwI2D
01uSsMXVfpNjdvRIDT,USD,2023-12-07T10:45:38Z,1,1,80425.02,01sQ4LtuJF9K1vlMFT,01t2WPKVWsXQVDUQWP
01u3gOonB8t78PPYKF,USD,2021-01-07T03:43:00Z,1,1,70100.93,01sQ4LtuJF9K1vlMFT,01t7hUvwBpp5PImQLG
01uVC1vbnOb4uP7YDO,USD,2025-12-16T04:39:27Z,1,1,697.82,01sJqGPflRJqwqCPRW,01t7Wi3QdB9AjcFYKP
01uuG5i3WDKEUOXYND,USD,2022-02-24T21:27:45Z,1,1,70373.39,01sJqGPflRJqwqCPRW,01ttpCDj58dFUZxQW0
01uT86SzfhS9AD4IIJ,USD,2023-07-17T04:20:38Z,1,0,72365.91,01sf902KvuoXgXtOGX,01tbDa8NhBMz25CILB
01upghMAFa2ixN1Q3E,USD,2025-11-21T10:40:59Z,1,0,15866.05,01sQ4LtuJF9K1vlMFT,01tSN9ryyEsSczxIUK
01uUFX0M1o16Q36YWC,USD,2023-02-23T13:48:39Z,1,0,82322.16,01sQ4LtuJF9K1vlMFT,01tLFl0Q88j3GaOATF
01uQ3sPvOW1wcPjYG3,USD,2023-08-05T08:54:44Z,1,0,17317.27,01sLoYtuPuiAhJSKZN,01tK4wWzmqn0gSVI9U
01uglstYdcla0FqQXS,USD,2022-08-20T08:06:45Z,1,0,56647.08,01sJqGPflRJqwqCPRW,01tYt0OB7MID1hWAG2
01u6HEv0YgkCfCBIK7,USD,2024-05-29T21:22:06Z,1,1,23484.04,01sJqGPflRJqwqCPRW,01tPjohq4E615TII7M
01uuQt0w3KuspnOYT7,USD,2024-11-27T05:44:37Z,1,0,47511.27,01sQ4LtuJF9K1vlMFT,01twCEcgDDkMd9pACR
01uiOuapJc0w5rMI3Q,USD,2025-09-14T07:06:53Z,1,0,92037.27,01sQ4LtuJF9K1vlMFT,01t83HgB02KFAPlQZ2
01uKbbbgyfLWQdOQ98,USD,2022-02-14T00:09:26Z,1,1,51887.0,01sJqGPflRJqwqCPRW,01tsmdSzMPxkDVuYGY
01uWETJi2x1uR5oIZE,USD,2022-04-02T01:23:25Z,1,0,85223.76,01sf902KvuoXgXtOGX,01t7lGWe0GCEcFvQ4A
01uKhzXXV7OTzjFYTJ,USD,2024-08-20T15:41:52Z,1,0,15890.96,01sf902KvuoXgXtOGX,01tzg9LgIxoHoakYCC
01u9usVZAaaGnwRYOD,USD,2021-10-04T19:11:24Z,1,0,11297.24,01sLoYtuPuiAhJSKZN,01tNyyCG557IZVJAMV
01uHHDjAknrlvi7Q92,USD,2023-11-18T11:59:22Z,1,1,9356.17,01sJqGPflRJqwqCPRW,01t8I3IcAgR0TlmYMW
01uPAnJ63RGP2cLIN8,USD,2021-06-22T15:55:40Z,1,1,24627.11,01sQ4LtuJF9K1vlMFT,01tOrC3Eh4EDJAvABF
01ujwTES8hRA7BmARX,USD,2024-12-15T11:43:40Z,1,0,78881.62,01sQ4LtuJF9K1vlMFT,01tfdIGGuNBWWCKI1L
01uPr41KGxIVdDtIWK,USD,2021-12-11T21:48:27Z,1,1,46607.73,01sf902KvuoXgXtOGX,01t85nYRxCpN60QICS
01uqHBjbqnCg5OJA4V,USD,2026-04-17T15:25:06Z,1,1,84897.66,01sJqGPflRJqwqCPRW,01tweIfmxoL6ZPIA4Z
01u4klDmXucbRtcAGD,USD,2025-03-30T01:41:32Z,1,0,83453.47,01sJqGPflRJqwqCPRW,01tmpCk8Z1bGpy6A1T
01uAMyCLLNMmR5bA3S,USD,2024-05-05T09:12:05Z,1,0,43669.96,01sf902KvuoXgXtOGX,01tvZzWWmOWS6buIKU
01uEzdznkNnOVwYYTK,USD,2023-09-05T22:49:05Z,1,0,67541.38,01sQ4LtuJF9K1vlMFT,01tCRyGDRzBg7uOANM
01ucOVQYpxTA9fkYLG,USD,2026-02-18T13:54:30Z,1,0,5434.88,01sQ4LtuJF9K1vlMFT,01t8I3IcAgR0TlmYMW
01uYTScXXHBn0tLASI,USD,2024-02-05T14:04:26Z,1,1,18912.69,01sLoYtuPuiAhJSKZN,01tW9QP1juoicgIQUZ
01uGrmz54IceEqlY8F,USD,2024-05-24T13:39:19Z,1,0,66032.45,01sQ4LtuJF9K1vlMFT,01tNxoTQ4jtr1L6AQ6
01ucinPPWhO38beQCE,USD,2025-08-19T22:44:43Z,1,0,60797.06,01sJqGPflRJqwqCPRW,01tmkTmUIaKve6qAOP
01uUZRnGcVQPMSeQKA,USD,2026-04-16T17:19:53Z,1,1,95337.06,01sQ4LtuJF9K1vlMFT,01t2EzMCSR6AFKDYFT
01uQXPpS3qDSOckYL8,USD,2022-06-03T15:41:41Z,1,1,82242.25,01sf902KvuoXgXtOGX,01tRVZczygwfQeVYDN
01uZvmxypRpoEQLYJL,USD,2024-05-11T05:32:23Z,1,1,68132.32,01sLoYtuPuiAhJSKZN,01tkY3ak5ZCRBHjYRC
01uZMsmMl304CKnIWL,USD,2022-07-20T09:53:33Z,1,0,40816.88,01sf902KvuoXgXtOGX,01thBQZLD1IHHQYICZ
01ulWu2LkZaEwOTA7G,USD,2024-05-01T18:50:02Z,1,0,99324.87,01sLoYtuPuiAhJSKZN,01t264L3UVk4S01QTC
01u3VcPWmfc83TAIIQ,USD,2023-05-14T04:42:55Z,1,1,94207.66,01sLoYtuPuiAhJSKZN,01tSN9ryyEsSczxIUK
01uhEab6VThQ3laAJ0,USD,2022-12-02T19:45:50Z,1,0,11049.46,01sJqGPflRJqwqCPRW,01tkY3ak5ZCRBHjYRC
01uXv4K6jjQLtG3AOR,USD,2022-04-17T09:58:41Z,1,0,23090.65,01sQ4LtuJF9K1vlMFT,01tweIfmxoL6ZPIA4Z
01utAAud7huqvEmY3U,USD,2026-04-16T02:22:02Z,1,0,95235.93,01sf902KvuoXgXtOGX,01tTVbIpQ0ISm2pYRV
01ugEm18KYgw8XgQ0P,USD,2025-04-16T08:12:00Z,1,1,69640.55,01sQ4LtuJF9K1vlMFT,01tnFIvrye7TJuKI6Y
01ubt6UAjtxypWLAKP,USD,2024-08-25T04:51:56Z,1,0,24146.12,01sLoYtuPuiAhJSKZN,01tPtwsyf9n0MWKYPH
01uHBgjwoocvy6ZI5L,USD,2024-11-12T21:00:38Z,1,1,5660.84,01sJqGPflRJqwqCPRW,01tBDs3hhpdYBGwI2D
01uvpBeHAob5K44IMR,USD,2022-03-13T23:57:28Z,0,1,27267.4,01sf902KvuoXgXtOGX,01tQzRS8NwN7EaTIA6
01u1sr1soSTDcCMQ43,USD,2025-09-20T10:11:09Z,1,0,81554.43,01sLoYtuPuiAhJSKZN,01tRmAU3fmNV1CqYPI
01uNCGlsM15XwNYYK0,USD,2025-02-06T18:42:20Z,1,0,13676.84,01sf902KvuoXgXtOGX,01tBjvDXiBQe05pQ6K
01uLg1zlhQzViTQQB7,USD,2026-05-16T08:38:45Z,1,1,59186.69,01sJqGPflRJqwqCPRW,01t4at7lw4j5FweYL1
01u5PaTy6Vk6uLCQ0J,USD,2021-05-20T09:46:26Z,1,0,5413.45,01sLoYtuPuiAhJSKZN,01tsCLKAaTcpDt3ARN
01u4hTXwAG7Lox4A3W,USD,2023-11-10T19:10:37Z,1,1,3441.46,01sJqGPflRJqwqCPRW,01t7uoJkYp0qlw7YJC
01uJqm9qkd5Mzq5IKB,USD,2022-06-19T12:02:02Z,1,1,91246.56,01sJqGPflRJqwqCPRW,01tIDHvdLE9QNSjY85
01uVCi0vuLYXEvJQLK,USD,2023-03-21T06:58:48Z,1,1,85070.08,01sLoYtuPuiAhJSKZN,01tsmdSzMPxkDVuYGY
01uGVgElwvBIbvwAMH,USD,2023-11-27T06:28:25Z,1,0,44471.9,01sQ4LtuJF9K1vlMFT,01tDBFsgsRefO2HYYS
01uYKRQRQQfNvwZYXG,USD,2023-10-14T09:31:12Z,1,0,50307.59,01sf902KvuoXgXtOGX,01t1WVbvQg0mCR8IQ5
01uuc5fKtP4ShVVAPK,USD,2023-05-31T18:31:13Z,1,0,2624.51,01sf902KvuoXgXtOGX,01thwlljDEzVPFeIOR
01um1cvKCov7rGbI2J,USD,2022-04-04T23:37:37Z,1,0,2304.88,01sQ4LtuJF9K1vlMFT,01t2bA7wlnQeUCxIWS
01uIoxys3iRmSNgATK,USD,2022-05-24T08:48:03Z,1,0,95465.41,01sQ4LtuJF9K1vlMFT,01tDf1oeVcjAz1QI83
01uQgb8tPmYwgmEQWV,USD,2025-09-16T08:59:09Z,1,0,47514.48,01sLoYtuPuiAhJSKZN,01t7aWrLJOCiWZaA9Z
01uWDZOFCqByNw4QSG,USD,2022-07-29T07:37:22Z,0,0,87419.62,01sJqGPflRJqwqCPRW,01tSnOrHzEYjRlsIDJ
01u1v0qA9XAZC18ANO,USD,2025-10-30T09:26:43Z,1,0,90100.9,01sLoYtuPuiAhJSKZN,01t7uoJkYp0qlw7YJC
01uSoqNuS1WuhQCQ4I,USD,2023-11-06T13:23:59Z,1,0,56452.71,01sLoYtuPuiAhJSKZN,01t85nYRxCpN60QICS
01uC3YBvJB9JpTRQAJ,USD,2026-02-23T00:02:42Z,1,0,35800.46,01sLoYtuPuiAhJSKZN,01tsLqWnGdfONUtA8Q
01uBOscrjq0khZAIW5,USD,2022-06-03T19:47:30Z,1,1,27676.72,01sQ4LtuJF9K1vlMFT,01tWy4aSbWTH5MRAD6
01uQw5uvkMCNitNAR6,USD,2022-03-21T22:02:25Z,1,1,55081.98,01sJqGPflRJqwqCPRW,01tFpX2FRUqcRnqIM9
01udvlfkQgFBsWxQ5O,USD,2023-03-12T16:44:18Z,1,0,45482.52,01sLoYtuPuiAhJSKZN,01trSqsaQ6MiK9TAAL
01uwzxHNpERT5TqAXA,USD,2022-05-28T08:59:47Z,0,0,79316.59,01sf902KvuoXgXtOGX,01taG1hPSd1cWC7Y2A
01uH08kSI20VJz2A7T,USD,2023-02-27T19:36:33Z,1,1,97282.96,01sLoYtuPuiAhJSKZN,01tow8y2sel8hLYA1C
01uJbRaKkjlPvM3I63,USD,2026-05-18T15:18:46Z,1,0,84814.42,01sQ4LtuJF9K1vlMFT,01tASbpFFJhJzjoAQP
01uHFWUTMgyHoQZYYJ,USD,2023-07-23T10:32:30Z,1,1,44107.32,01sf902KvuoXgXtOGX,01tsmdSzMPxkDVuYGY
01utZ03Ty4wkdAWA1Q,USD,2025-02-03T01:43:46Z,1,1,16143.15,01sQ4LtuJF9K1vlMFT,01t0gRllD3sYkehQJL
01u3NZ6wJzAmJMCAOW,USD,2024-03-23T11:10:27Z,1,0,11915.78,01sJqGPflRJqwqCPRW,01thwlljDEzVPFeIOR
01uQS5b9VBjTQ0WAB8,USD,2021-07-22T04:49:44Z,1,1,41178.04,01sJqGPflRJqwqCPRW,01tLQO6rC3r5eZ7I1Z
01uOyGLwPVbjwgxI0L,USD,2021-08-13T12:52:35Z,1,0,18181.38,01sf902KvuoXgXtOGX,01taeOXPP6XFFqPILJ
01uqhMa2zt9ioK1IJ8,USD,2022-03-22T12:05:32Z,1,0,23218.75,01sQ4LtuJF9K1vlMFT,01tAKxax5wNHmuXAAK
01uhKGrd4fvOOHBIHW,USD,2024-04-02T17:28:23Z,1,0,72913.84,01sf902KvuoXgXtOGX,01tPg5AmqfQP9ppYVX
01u0LigxavQESk3IMW,USD,2022-03-31T17:00:39Z,1,0,98773.47,01sf902KvuoXgXtOGX,01txqvFsMP4bHGiIM8
01uVsJ0CYhv8rdAQEB,USD,2021-04-19T21:06:12Z,1,1,42080.37,01sf902KvuoXgXtOGX,01tIDHvdLE9QNSjY85
01uJmKgJiEzuDYNY7S,USD,2021-11-23T08:36:58Z,1,1,31454.81,01sf902KvuoXgXtOGX,01tLLupYH2DWeh5IGW
01ukuCThP8BeOd9YS1,USD,2023-04-13T17:21:15Z,1,0,54498.07,01sLoYtuPuiAhJSKZN,01tZQBSs1fvhCTNICA
01uyJSOTpJrkmcvA2N,USD,2023-01-12T04:05:57Z,1,0,77335.07,01sQ4LtuJF9K1vlMFT,01tjRyBfxPJZEW0YDL
01utnhicIg18uk8QEJ,USD,2021-07-12T07:23:33Z,1,0,61914.34,01sJqGPflRJqwqCPRW,01tumnfMgDuHzp5IGE
01uynmR1qubBiOaYYH,USD,2022-06-08T04:29:15Z,0,0,41826.65,01sf902KvuoXgXtOGX,01tEaTYFbf62XyrIGE
01urFUeONciQEtuQJX,USD,2024-08-30T13:10:43Z,1,1,41155.79,01sJqGPflRJqwqCPRW,01toGBkQESLwGrGAB2
01u3UxsA689uCK2IKM,USD,2025-10-02T04:01:56Z,1,0,582.69,01sJqGPflRJqwqCPRW,01tTnVkfEjkD1grILB
01uJ9W9eav2tkigQWN,USD,2021-04-11T17:13:42Z,1,0,92134.26,01sJqGPflRJqwqCPRW,01t1YY42ogr623kA2T
01uwpchl2gSzc8zISZ,USD,2024-02-06T04:51:03Z,1,1,60854.22,01sLoYtuPuiAhJSKZN,01toErtMLFCN4nLAFG
01ulGWUVmpG9bEwIRB,USD,2023-01-28T11:45:45Z,1,0,77222.56,01sQ4LtuJF9K1vlMFT,01t7U5ipBfHp1PQIKM
01u4YhN3V6h6OcsI8W,USD,2023-03-27T17:23:41Z,1,0,24581.92,01sJqGPflRJqwqCPRW,01tBFNGrwq1AKgWQZM
01uBC3Af2aJPeifQON,USD,2022-10-31T04:15:51Z,1,0,87848.59,01sQ4LtuJF9K1vlMFT,01tCGhSYxgJztyAYCK
01ul6IP0ZbL6Ie6A0B,USD,2021-01-23T09:43:27Z,1,0,38011.35,01sf902KvuoXgXtOGX,01tfpNseevgyHG4I4H
01uJLl4lsfShoyiQNW,USD,2023-12-22T20:22:51Z,1,0,12831.76,01sQ4LtuJF9K1vlMFT,01tPtwsyf9n0MWKYPH
01uxGUu3X0m16ejI17,USD,2021-05-01T02:41:16Z,1,1,9714.31,01sf902KvuoXgXtOGX,01tP6t7BgPZZLjmA3O
01ujQGcX0dFFoJDAEI,USD,2021-10-19T02:55:40Z,1,0,95810.79,01sQ4LtuJF9K1vlMFT,01tvZzWWmOWS6buIKU
01u83TjBu9Aky6iYEW,USD,2022-04-03T22:18:22Z,1,1,59211.93,01sLoYtuPuiAhJSKZN,01taeOXPP6XFFqPILJ
01uOtZP5pu0xo2OY25,USD,2025-04-29T09:52:59Z,1,0,25250.88,01sQ4LtuJF9K1vlMFT,01tQBzLTuDrA4rIY2R
01uPjEJCuNdeQtlA0H,USD,2026-05-27T01:35:29Z,1,0,67862.54,01sf902KvuoXgXtOGX,01t3Z3czK8R4Na6IU7
01uni2Nwruxh3V9IGF,USD,2023-11-10T11:04:19Z,1,0,60399.61,01sJqGPflRJqwqCPRW,01tnFIvrye7TJuKI6Y
01u9aywL7bFTcXFIGN,USD,2024-06-14T16:52:24Z,1,0,88327.12,01sQ4LtuJF9K1vlMFT,01t3Z3czK8R4Na6IU7
01unim0cLH2qX1pAP5,USD,2022-06-02T12:09:34Z,1,0,99776.85,01sLoYtuPuiAhJSKZN,01tTiYOuKc2VhIKABY
01uDVbyZN3NQ2tkQ0N,USD,2025-07-01T22:10:25Z,1,1,83057.52,01sJqGPflRJqwqCPRW,01tJJToWew3jl1jYQN
01u1UwzdW7mgocDAW5,USD,2025-10-20T17:34:35Z,1,1,73154.6,01sJqGPflRJqwqCPRW,01tjSACLq3F7ixDIVX
01uvcwTUKOnzB3VQFV,USD,2024-05-10T16:40:12Z,1,0,54044.45,01sf902KvuoXgXtOGX,01ttnIcUmf2LrF4AX4
01uG3ZGIn6X7JIYICW,USD,2021-07-09T20:31:55Z,1,1,34061.67,01sf902KvuoXgXtOGX,01tABpW6ZnkU3r9I20
01uysnau0KhTkwBAAW,USD,2022-01-04T11:40:28Z,1,0,88961.53,01sLoYtuPuiAhJSKZN,01tx6kM8gaCVxGVY0I
01u0ewzsyx2Y9q7A7T,USD,2022-01-18T22:15:47Z,1,0,84083.67,01sf902KvuoXgXtOGX,01tKjpEkxySpvI7IVL
01usZhoMVh5QFp5A8S,USD,2025-06-26T16:16:31Z,1,0,79934.38,01sQ4LtuJF9K1vlMFT,01tZQBSs1fvhCTNICA
01uDz0Z4yrKt05CQDN,USD,2026-01-11T16:22:51Z,1,1,6024.56,01sf902KvuoXgXtOGX,01tdpEmNx9BOBAyYC2
01uufv2InbzDK0iIMO,USD,2025-09-23T19:49:58Z,1,0,61844.65,01sLoYtuPuiAhJSKZN,01twCEcgDDkMd9pACR
01u2t5lHsuF16GgAD7,USD,2022-03-21T20:21:38Z,1,1,39003.14,01sLoYtuPuiAhJSKZN,01tHvx2HKNjnSrwQW0
01uNzFjMXKixso0Y41,USD,2023-05-15T18:27:52Z,1,0,82963.2,01sLoYtuPuiAhJSKZN,01tP6t7BgPZZLjmA3O
