Id,Description,CurrencyIsoCode,CreatedDate,Quantity,UnitPrice,Discount,TotalPrice,PricebookEntryId,QuoteId
0QLqh7Dtz5x7kYAO1V,Synthetic quote line for Unified Orbit Advisory Select Cascade.,USD,2024-09-25T09:41:47Z,5.0,18673.97,20.0,74695.88,01up2y9M1x2zHlGIII,0Q0wOx2xodI5a5IC5R
0QLz2i76jaWYOeDWOA,Synthetic quote line for Adaptive Foundry Data Platform Core Nova.,USD,2024-09-15T20:28:07Z,5.0,34242.04,20.0,136968.16,01uxGUu3X0m16ejI17,0Q0fkG5fPr4ooYgC5K
0QLAOIAqyZgMAgDG9B,Synthetic quote line for Dynamic Beacon Cloud Service Enterprise Zenith.,USD,2026-06-26T03:52:11Z,10.0,17499.02,5.0,166240.69,01uynmR1qubBiOaYYH,0Q0Y6tabFrWGi7D04M
0QLikVSY75lqAqW4D9,Synthetic quote line for Elastic Pioneer Cloud Service Professional Cobalt.,USD,2025-12-06T04:47:18Z,25.0,13272.72,0.0,331818.0,01uBP89MPIG4q8LQF3,0Q08sGdEeVm0MysS3M
0QL9izxD93BOScNGHB,Synthetic quote line for Modular Harbor Hardware Standard Nova.,USD,2021-10-18T01:36:15Z,25.0,73782.05,5.0,1752323.69,01unim0cLH2qX1pAP5,0Q0NzNAgOrV51Bk0NW
0QLdSm23O6GAmQRG2U,Synthetic quote line for Precision Compass Cloud Service Core Atlas.,USD,2021-11-24T11:23:47Z,5.0,50433.96,15.0,214344.33,01uhMKIX1dZxo2KIIG,0Q0NzNAgOrV51Bk0NW
0QLzP6eChVu3dnTG0H,Synthetic quote line for Quantum Summit Advisory Enterprise Horizon.,USD,2021-03-01T22:59:16Z,2.0,22023.95,10.0,39643.11,01u9aywL7bFTcXFIGN,0Q0QWgnFMhe9OJE0DY
0QLr6cnAK5UZe5OOSW,Synthetic quote line for Unified Lattice Advisory Professional Pulse.,USD,2023-04-19T22:49:46Z,10.0,28534.18,0.0,285341.8,01uTHUysWX9DJtwY6N,0Q0Xo73RKHc7hVBCT2
0QLUbDeMawLHHikGDH,Synthetic quote line for Adaptive Ember Data Platform Ultimate Atlas.,USD,2024-04-05T14:35:20Z,10.0,69185.14,10.0,622666.26,01u3VcPWmfc83TAIIQ,0Q0Po5S2b8p7BQuSOR
0QLU5SBc9oqbt6NGPV,Synthetic quote line for Connected Vertex Hardware Edge Ion.,USD,2022-01-12T16:02:58Z,25.0,59596.87,0.0,1489921.75,01uHSyfqxvgRD1MIWU,0Q0aRAiYp9T4IDsSVP
0QLYLO4rRl1ByH64MZ,Synthetic quote line for Elastic Orbit Cloud Service Foundation Solstice.,USD,2023-06-28T11:34:59Z,50.0,40802.94,5.0,1938139.65,01ulrUP6PcHgsyjA5X,0Q02vgyJ9bcmGXo0U5
0QLEKxjCDWnoGmmWEM,Synthetic quote line for Modular Foundry Advisory Scale Aurora.,USD,2024-08-01T05:02:09Z,1.0,24970.66,5.0,23722.13,01usZ2rGNCIb4HvA44,0Q09OTWJLOjGDdCCIG
0QL9lZiF7RTw7V2O7E,Synthetic quote line for Precision Beacon Cloud Service Ultimate Ion.,USD,2022-01-19T02:18:54Z,2.0,7139.55,0.0,14279.1,01uJrQ9nOdWfBOnQ3P,0Q0TnyM8DwXuN9XSAA
0QL9D6HUzjFHGUCG3V,Synthetic quote line for Quantum Pioneer Data Platform Edge Vector.,USD,2025-03-14T03:12:06Z,10.0,23506.07,15.0,199801.6,01ueXc57ljWEIWFQC4,0Q0cdciOsA7jNqcSYS
0QLQsoTHskjT17yO7I,Synthetic quote line for Unified Harbor Cloud Service Foundation Cascade.,USD,2022-12-22T12:51:46Z,5.0,14428.3,20.0,57713.2,01u9wozxj76guXaYLT,0Q0vABP8sEon12M02S
0QLzcbCmihYKUFA4HJ,Synthetic quote line for Adaptive Compass Hardware Select Meridian.,USD,2026-04-01T16:53:45Z,5.0,2476.44,5.0,11763.09,01uugppu5drNWwvIF8,0Q0EQ3Ik8wt03I9SRM
0QLuZZWp4yyGNs44W4,Synthetic quote line for Connected Summit Data Platform Vertex Vector.,USD,2024-06-05T02:10:17Z,10.0,35949.59,10.0,323546.31,01uhXHd7I7kUo5tYAE,0Q0SisixZ88mouU0PN
0QLBwfSRTWjSi1UO99,Synthetic quote line for Elastic Lattice Advisory Essential Cobalt.,USD,2022-02-24T07:08:45Z,5.0,67924.11,10.0,305658.49,01uPr41KGxIVdDtIWK,0Q0jQ1NrQmx998pSRH
0QLPv3zyuY9jrfLORN,Synthetic quote line for Modular Ember Training Premier Nova.,USD,2022-06-02T21:25:10Z,50.0,18533.38,0.0,926669.0,01uXO1QlNf8dW1AYOF,0Q0nhVEThGvRmAEKPA
0QLp8ybuPvXyE6zG1L,Synthetic quote line for Open Vertex Cloud Service Select Zenith.,USD,2025-09-26T14:55:38Z,25.0,69968.02,0.0,1749200.5,01u410XzXyDchg8YH3,0Q0s2he4rCTYdowSW4
0QLGoOg454iLelKWGC,Synthetic quote line for Quantum Orbit Data Platform Vertex Cobalt.,USD,2024-12-09T11:25:39Z,5.0,11773.92,10.0,52982.64,01uhEab6VThQ3laAJ0,0Q0TXTKatpjJO0CKTE
0QLbnRZS6EpQbZBW4R,Synthetic quote line for Unified Foundry Cloud Service Essential Pulse.,USD,2022-07-14T16:50:05Z,2.0,6059.63,15.0,10301.37,01uugppu5drNWwvIF8,0Q098Oy2FLgKYxJ0B5
0QLiXeSpfCOsIvMO9E,Synthetic quote line for Adaptive Beacon Data Platform Professional Atlas.,USD,2023-11-04T21:34:39Z,25.0,47481.17,10.0,1068326.32,01uP7hA0q4EnjLrQBI,0Q0qMeZJX99BFiGC4C
0QLVejH2DT0TM85O1O,Synthetic quote line for Connected Pioneer Advisory Standard Horizon.,USD,2025-11-07T18:00:42Z,2.0,25905.52,15.0,44039.38,01upghMAFa2ixN1Q3E,0Q0iWSxadODDzqj0PN
0QLZuuE8bHDbnDBOMD,Synthetic quote line for Elastic Harbor Data Platform Core Solstice.,USD,2023-01-31T06:27:16Z,2.0,18405.77,5.0,34970.96,01u2B4I2BdSIO2VABA,0Q0qcMWLTLCgmsDC1G
0QL2Bkov30IX0rh4LR,Synthetic quote line for Modular Compass Hardware Enterprise Aurora.,USD,2021-01-25T20:33:19Z,50.0,57458.35,15.0,2441979.88,01u0yZubnpdFfGaIV0,0Q0DBxGxsZDGh8l02K
0QL5cQ1dy5kepqKGLR,Synthetic quote line for Open Summit Advisory Professional Ion.,USD,2021-03-28T22:23:29Z,50.0,48146.59,0.0,2407329.5,01ucktmDnpi6SA2IM7,0Q0mXVESdAQVplx05H
0QLTlkUL9t8PpdN4RM,Synthetic quote line for Quantum Lattice Support Standard Solstice.,USD,2026-06-08T04:49:21Z,1.0,21329.57,5.0,20263.09,01uH08kSI20VJz2A7T,0Q0T58eEma4pNAQSCN
0QLLVmbArJM2O1p41G,Synthetic quote line for Unified Ember Data Platform Core Cascade.,USD,2021-09-02T06:48:32Z,2.0,53450.1,0.0,106900.2,01uUJWUbolIxMN4AVT,0Q08fCWXEfgm36P00G
0QLR4t4NXelhrA2WN0,Synthetic quote line for Virtual Vertex Data Platform Enterprise Meridian.,USD,2023-11-18T10:32:37Z,2.0,31584.63,10.0,56852.33,01uyJ6zkekdSnuUYV2,0Q0cfwDYRUcaTbD0ZT
0QLkouEnP07gRuMGSP,Synthetic quote line for Connected Orbit Advisory Scale Vector.,USD,2025-05-08T13:27:07Z,10.0,50492.43,0.0,504924.3,01u2Byfa4IwUJDvQM7,0Q0pTESXUksp8qRKR8
0QLGClON0EgMEdJ46T,Synthetic quote line for Elastic Foundry Support Ultimate Cascade.,USD,2024-06-02T20:47:09Z,2.0,72656.24,0.0,145312.48,01uWETJi2x1uR5oIZE,0Q0WZJmTzhPXz8nSFX
0QL0XI5zYt9B7KlWDX,Synthetic quote line for Modular Beacon Hardware Edge Nova.,USD,2022-03-11T02:53:06Z,10.0,25995.31,10.0,233957.79,01ubbImRE6J6ngVAUZ,0Q0bA1hoqefUUQV0KS
0QLgPOZM5D2acHj45H,Synthetic quote line for Open Pioneer Hardware Foundation Zenith.,USD,2021-05-23T11:08:57Z,50.0,2825.51,0.0,141275.5,01uXvQ0FyxMqlTyA6U,0Q0EmBIsxHFlhwbK2I
0QLLI0a27VwEqoQGQS,Synthetic quote line for Quantum Harbor Hardware Scale Cobalt.,USD,2025-02-15T11:17:27Z,2.0,12790.89,5.0,24302.69,01u6slvrn5euvbnQC8,0Q0NzNAgOrV51Bk0NW
0QLeO7o7M4FSuuG4RF,Synthetic quote line for Unified Compass Training Ultimate Nova.,USD,2022-03-12T08:04:44Z,1.0,74456.21,0.0,74456.21,01uGm9aqZuKAd5vQXA,0Q0rShaMaqaRcjXKSX
0QL7kJPHNMOF8gOO0V,Synthetic quote line for Virtual Summit Data Platform Edge Atlas.,USD,2023-01-07T14:20:14Z,1.0,57982.57,15.0,49285.18,01ui8Bge7HlL1BoAM0,0Q09HAZ0NROfsFdS7X
0QLQPqOlkAt35Ze46N,Synthetic quote line for Connected Lattice Hardware Premier Horizon.,USD,2023-06-10T05:36:01Z,10.0,15374.82,20.0,122998.56,01uj55A0pG7m4UZQ9N,0Q0GpItkHjiAN98CAH
0QLYK0kjro4ExutWYO,Synthetic quote line for Elastic Ember Cloud Service Select Pulse.,USD,2024-02-14T12:44:51Z,5.0,47050.5,15.0,199964.62,01uchJafqFpdsodIO8,0Q0G4A4r3uGEclOKER
0QLGrDUFfxswh6SO2S,Synthetic quote line for Integrated Vertex Support Vertex Atlas.,USD,2023-11-16T12:50:34Z,5.0,21397.53,5.0,101638.27,01uoGS05grshvSmALG,0Q0H859BRJvAqCwS2U
0QL66asBFqR5usNGUE,Synthetic quote line for Open Orbit Hardware Essential Ion.,USD,2026-06-05T04:39:56Z,1.0,42759.72,0.0,42759.72,01u8rtcKS4F2yn3IV4,0Q0BDoxOItZsSFnCWQ
0QLK0VbXuVjFoFT420,Synthetic quote line for Quantum Foundry Cloud Service Premier Solstice.,USD,2024-05-28T20:27:28Z,25.0,41745.59,20.0,834911.8,01uKz1iBqRHCmlrY7E,0Q05cqnVjWasYbU042
0QLplzZ163IEod6OE9,Synthetic quote line for Unified Beacon Training Select Aurora.,USD,2025-12-22T17:40:43Z,50.0,37821.8,10.0,1701981.0,01uUuCDlyVaOtj6A5E,0Q0Un0a7JNmC2MdS1Q
0QLOYi4jfbvk8Z2GVM,Synthetic quote line for Virtual Pioneer Support Vertex Ion.,USD,2021-03-11T23:37:23Z,2.0,27394.74,0.0,54789.48,01utAAud7huqvEmY3U,0Q0jRbV6zVPKKleC4Z
0QL72WJo7l40fOk4QA,Synthetic quote line for Connected Harbor Hardware Enterprise Vector.,USD,2026-04-07T06:10:36Z,25.0,34552.68,10.0,777435.3,01uchoxiqj7a2N5YGA,0Q0uE0UGYBQ9H96CK7
0QLNuKmjzf9V0vFWZH,Synthetic quote line for Elastic Compass Support Professional Cascade.,USD,2023-07-06T04:10:45Z,50.0,55305.71,0.0,2765285.5,01uWkF1MftLq7fOIP7,0Q0VdLgkrMlUkZEKP6
0QLNOnLT1R1qpuYOTO,Synthetic quote line for Integrated Summit Advisory Standard Meridian.,USD,2022-01-25T05:53:27Z,10.0,57358.89,5.0,544909.45,01uT2HYAu6kyAXCY0P,0Q0aRAiYp9T4IDsSVP
0QLQrg3FwKvGwpZGKP,Synthetic quote line for Open Lattice Cloud Service Core Zenith.,USD,2025-04-04T17:53:02Z,10.0,1152.63,20.0,9221.04,01utAAud7huqvEmY3U,0Q0lG4ANwIHTEZlS6G
0QLAIVU0ZvSefkVOTQ,Synthetic quote line for Quantum Ember Cloud Service Enterprise Cobalt.,USD,2023-12-17T22:37:12Z,2.0,27932.27,15.0,47484.86,01uCxEgI2mCiz8oIIS,0Q0ECs8MpbNainO0HM
0QLa5wUiNdCrT1AWPW,Synthetic quote line for Rapid Vertex Data Platform Professional Nova.,USD,2023-08-15T13:07:30Z,1.0,17472.44,15.0,14851.57,01uKSnvPj2bLCV3AKV,0Q0gr9MX97t5BvMS6V
0QLDKMxan2fnQqMODI,Synthetic quote line for Virtual Orbit Advisory Standard Zenith.,USD,2021-11-10T17:54:45Z,25.0,26976.08,0.0,674402.0,01uxoDAY3cwqITNA1G,0Q01WEUMf9Ou4XdKP2
0QLacBI9g3pboS2496,Synthetic quote line for Connected Foundry Advisory Edge Horizon.,USD,2024-11-24T09:05:19Z,25.0,72652.32,0.0,1816308.0,01uhKGrd4fvOOHBIHW,0Q0rmzIHenT6KyfKQ0
0QLXGN5Lo92V0Dq4QK,Synthetic quote line for Elastic Beacon Training Foundation Pulse.,USD,2022-01-30T14:28:18Z,5.0,51274.75,5.0,243555.06,01ucinPPWhO38beQCE,0Q0DyTCt1ZscNLyKKW
0QLiXU7fzWi7QHr4XB,Synthetic quote line for Integrated Pioneer Data Platform Scale Atlas.,USD,2024-01-18T05:22:39Z,5.0,14736.14,20.0,58944.56,01uIc2nFLK8VdniQBX,0Q0qpJxFTEbnPZlKDX
0QLy2sOW6n1iBh6O42,Synthetic quote line for Open Harbor Cloud Service Ultimate Horizon.,USD,2023-02-22T09:34:18Z,10.0,11422.46,10.0,102802.14,01uhCzHVx5ltOWXIB9,0Q02ontZe5i3G6000D
0QLkN1fxsnpIsE1OG7,Synthetic quote line for Quantum Compass Cloud Service Edge Solstice.,USD,2024-04-21T11:26:13Z,25.0,36861.67,20.0,737233.4,01uFMIhPjil3hAVQJI,0Q0HkoEJeOteLBp029
0QL4H5OeeVoqfEjWUU,Synthetic quote line for Rapid Summit Cloud Service Foundation Aurora.,USD,2025-04-25T06:32:53Z,1.0,68836.19,0.0,68836.19,01uAFoB6gbzYkh5Y2C,0Q0wunz6Pgkzdw3SAO
0QLLHt2UbS3Obus4F3,Synthetic quote line for Virtual Lattice Cloud Service Scale Ion.,USD,2026-04-19T13:55:52Z,50.0,42439.47,0.0,2121973.5,01uIoxys3iRmSNgATK,0Q0m4FBIVMiMNDbSZ3
0QLfJS9ju8x3Hqm423,Synthetic quote line for Connected Ember Hardware Vertex Solstice.,USD,2021-01-01T06:36:56Z,5.0,5913.94,5.0,28091.21,01uzrOswHnzmYb6AU7,0Q07xHJqjuQHYEyS09
0QLhsboW9PNhcOH4MB,Synthetic quote line for Dynamic Vertex Hardware Essential Cascade.,USD,2024-01-31T09:33:19Z,1.0,27342.98,0.0,27342.98,01utRK4lisXcbROYBK,0Q0z8v1x3EforX5CNP
0QLOMDsrkORGEBzW7I,Synthetic quote line for Integrated Orbit Hardware Premier Meridian.,USD,2025-10-21T17:59:49Z,5.0,9823.16,20.0,39292.64,01uxGUu3X0m16ejI17,0Q0rkDBkhaxIlm1K62
0QLGtlWvzzsxYwbGDJ,Synthetic quote line for Open Foundry Hardware Select Vector.,USD,2022-08-09T10:50:24Z,5.0,1001.32,15.0,4255.61,01ublUFS5DlQKuoAT4,0Q0VRrAMPzKOuXF0XK
0QLg7O0iYo2xYUI4V5,Synthetic quote line for Quantum Beacon Support Vertex Cascade.,USD,2025-07-28T05:29:01Z,50.0,46523.88,10.0,2093574.6,01uA2RXWYM0CMYpIIS,0Q00snKw8IonG6SCHK
0QLe5Gu2cbzTuSp4KW,Synthetic quote line for Rapid Pioneer Cloud Service Essential Nova.,USD,2024-03-17T07:04:56Z,5.0,15009.7,0.0,75048.5,01uLfz5iHhz1ThCASO,0Q0qQO1xynrL6JYKE6
0QL0fpFQmL3FvKxOJI,Synthetic quote line for Virtual Harbor Advisory Premier Zenith.,USD,2024-10-27T18:04:16Z,50.0,11096.87,0.0,554843.5,01uvM9JQrsP7yGYQ83,0Q0ECs8MpbNainO0HM
0QLEeNmeNkJSPuyG4A,Synthetic quote line for Connected Compass Advisory Standard Cobalt.,USD,2025-03-13T20:58:53Z,50.0,14547.77,10.0,654649.65,01uSsMXVfpNjdvRIDT,0Q0m8KCIKoA0B5LCO5
0QLZcFuhOgN6INLWA9,Synthetic quote line for Dynamic Summit Advisory Core Pulse.,USD,2026-04-12T13:05:11Z,2.0,46312.67,10.0,83362.81,01uPMxzxPanDeIoI0I,0Q09p5PXcAtMNa30VI
0QLiZH0HsPIBpw8WE5,Synthetic quote line for Integrated Lattice Advisory Enterprise Atlas.,USD,2022-07-21T10:32:41Z,1.0,11594.05,20.0,9275.24,01ux7L4peGUHJyjIEV,0Q0P2NfqYLeVzg2KIV
0QLGCfcsOzUUzy0GOI,Synthetic quote line for Open Ember Training Professional Horizon.,USD,2021-07-07T01:29:37Z,10.0,23063.88,0.0,230638.8,01uWiKh2xAB4kqIYBW,0Q0qQO1xynrL6JYKE6
0QLW79nRfTuLqOpGLR,Synthetic quote line for Precision Vertex Hardware Standard Pulse.,USD,2025-08-20T01:21:27Z,2.0,63300.42,15.0,107610.71,01udgTvVhmyD0afAZM,0Q0vABP8sEon12M02S
0QLUOlBd9FWG8teOOM,Synthetic quote line for Rapid Orbit Data Platform Core Aurora.,USD,2022-11-08T05:06:16Z,25.0,69338.61,10.0,1560118.73,01uDDVqednLwAxPIMH,0Q0tn8mMzlsvyxhS3S
0QLHRPfWDVvx646GQ0,Synthetic quote line for Virtual Foundry Advisory Enterprise Ion.,USD,2023-04-21T03:18:22Z,25.0,27244.72,0.0,681118.0,01uTQrHbd0TJOw2IXT,0Q0tKsrsijbjvj9016
0QLiiikVmf4U2G7GY9,Synthetic quote line for Connected Beacon Data Platform Scale Solstice.,USD,2024-04-20T06:11:16Z,1.0,67769.45,10.0,60992.5,01uJbRaKkjlPvM3I63,0Q03uABJpPNzImcCTP
0QLSdoxkiwXlW0JWZO,Synthetic quote line for Dynamic Pioneer Cloud Service Ultimate Aurora.,USD,2025-05-15T06:33:24Z,50.0,68128.84,10.0,3065797.8,01uyJSOTpJrkmcvA2N,0Q0ncQuOlbDAYZoK7O
0QLZIgg2XRCfa3bG2Q,Synthetic quote line for Integrated Harbor Cloud Service Edge Meridian.,USD,2024-08-31T03:07:23Z,50.0,69491.97,20.0,2779678.8,01uXv4K6jjQLtG3AOR,0Q08mEWoBWrbPAjCDM
0QLveLxgfTOOJvt4L7,Synthetic quote line for Open Compass Hardware Foundation Vector.,USD,2024-02-04T03:35:14Z,25.0,71246.16,20.0,1424923.2,01uBP89MPIG4q8LQF3,0Q0L9QCIQeyyeBgCHQ
0QLdUsnYpjhYKN24BQ,Synthetic quote line for Precision Summit Advisory Scale Cascade.,USD,2022-04-22T12:28:35Z,50.0,59944.35,0.0,2997217.5,01uIhUuersJ2EvwQDF,0Q08j4tDGnNMKFj0EC
0QLqpe1wqkcbpGN4E3,Synthetic quote line for Rapid Lattice Hardware Ultimate Meridian.,USD,2023-05-30T04:56:19Z,5.0,58570.8,0.0,292854.0,01u7cJEmaMlnXliIX9,0Q0768R8cPflZwRKVG
0QLbwkzCEHaUW71WKK,Synthetic quote line for Virtual Ember Advisory Edge Zenith.,USD,2024-07-07T16:24:39Z,50.0,43713.04,5.0,2076369.4,01uA8j2wDTUspNUIJ6,0Q023IvSulza9JSKQ5
0QLgPrDXPXbUq9BOW4,Synthetic quote line for Adaptive Vertex Data Platform Premier Cobalt.,USD,2021-10-17T19:13:31Z,10.0,46310.12,10.0,416791.08,01ugs5rUeguaTaQIXC,0Q0RQlemjpomayu0ID
0QL5vYn9FIMSs9eGIE,Synthetic quote line for Dynamic Orbit Cloud Service Select Nova.,USD,2025-12-30T21:38:24Z,25.0,55163.18,5.0,1310125.52,01ubt6UAjtxypWLAKP,0Q0Ra17sLiv6TBPCIL
0QLnqly8tJfp3C4WCM,Synthetic quote line for Integrated Foundry Training Vertex Zenith.,USD,2025-01-07T07:46:52Z,50.0,36760.32,10.0,1654214.4,01uKf9JD3b3I31TYQ4,0Q0DhiYfpW9VJH3SER
0QL8pHs9RX78XQtWYE,Synthetic quote line for Open Beacon Support Essential Horizon.,USD,2021-03-10T16:45:11Z,10.0,4902.69,15.0,41672.86,01uYTScXXHBn0tLASI,0Q0ulUA9WgoXVNkCEJ
0QLhQQoYsgzv0jvWVR,Synthetic quote line for Precision Pioneer Cloud Service Premier Pulse.,USD,2025-08-25T05:29:09Z,2.0,18618.23,0.0,37236.46,01u3gOonB8t78PPYKF,0Q0pqhMsi9IIy0302F
0QLT9g4phpUMG284JB,Synthetic quote line for Rapid Harbor Training Select Atlas.,USD,2022-06-06T11:52:17Z,5.0,39539.82,5.0,187814.14,01uUZRnGcVQPMSeQKA,0Q0HbYNBsNabBHt0KI
0QLHl4iH3hsAXmtWM1,Synthetic quote line for Virtual Compass Hardware Vertex Horizon.,USD,2024-09-16T07:52:34Z,10.0,15668.3,0.0,156683.0,01uFa5jdtbk2jvnIRL,0Q0NzNAgOrV51Bk0NW
0QL5MmP6sLSoQpCGTE,Synthetic quote line for Adaptive Summit Advisory Enterprise Solstice.,USD,2022-11-21T00:29:59Z,25.0,203.05,10.0,4568.62,01ualDWbU2nsHAyI4N,0Q0iYt1tD3CFtSW0HL
0QLoX5cXQlZbYjtWUR,Synthetic quote line for Dynamic Lattice Training Professional Aurora.,USD,2021-07-09T03:39:28Z,2.0,35830.83,0.0,71661.66,01uqy7cd4gc1JX3I1T,0Q0YECB8zGTdfhIKD2
0QLWRxBLK6kgoFHWHM,Synthetic quote line for Integrated Ember Training Standard Ion.,USD,2026-06-10T10:10:14Z,50.0,27227.56,0.0,1361378.0,01u2rujAAFZGq71AIQ,0Q0om3yFYMQPBBLKV0
0QLH4paYShZCkXhOX5,Synthetic quote line for Modular Vertex Advisory Core Vector.,USD,2023-05-06T01:29:40Z,5.0,48404.18,15.0,205717.76,01uva7ba3Azj8ILI8T,0Q0bWHaVmzJr3ECK0O
0QLBToPeyOgMbXfGN5,Synthetic quote line for Precision Orbit Support Enterprise Cascade.,USD,2024-10-06T07:47:07Z,2.0,1300.01,10.0,2340.02,01u6HEv0YgkCfCBIK7,0Q0WidCcHnWg4fJCMU
0QLAVmcGty2a7e1O2I,Synthetic quote line for Rapid Foundry Data Platform Professional Meridian.,USD,2023-04-21T14:23:57Z,25.0,20858.78,10.0,469322.55,01uIBCBPnlF6Gq2AMR,0Q0VCHeHt6pPUR6CST
0QL1Hisp5iNPcI64NS,Synthetic quote line for Virtual Beacon Training Standard Vector.,USD,2023-01-06T19:50:41Z,2.0,72176.76,5.0,137135.84,01u8bUIPWTpRcjJAT0,0Q0iZCQoDjJ1XHeKEJ
0QL2dMbRyVSoCn5GAQ,Synthetic quote line for Adaptive Pioneer Advisory Edge Cobalt.,USD,2024-04-19T22:34:34Z,10.0,68603.88,0.0,686038.8,01uArZ6TaDNtlP6YWR,0Q0XvaLlQZnFnTxCSA
0QL7Wx1hTjsVYiC43T,Synthetic quote line for Dynamic Harbor Data Platform Foundation Nova.,USD,2023-07-13T22:06:03Z,1.0,34036.76,5.0,32334.92,01uV1w6txw3ypc8QJ7,0Q09HAZ0NROfsFdS7X
0QL9QR1ulUvv4Iy4JB,Synthetic quote line for Integrated Compass Training Scale Zenith.,USD,2024-06-21T01:26:14Z,25.0,66238.97,20.0,1324779.4,01uxoDAY3cwqITNA1G,0Q0HAMzZAXfoJEqSWJ
0QLxvSYfBjnEyaTG7L,Synthetic quote line for Modular Summit Support Ultimate Cobalt.,USD,2024-07-24T19:51:34Z,2.0,63450.99,10.0,114211.78,01uQ1lJHScxNZ6NAQB,0Q0VOT6DEeMaocfS08
0QLjYXTFte0fpSCWKX,Synthetic quote line for Precision Lattice Hardware Edge Pulse.,USD,2022-12-19T01:58:49Z,5.0,317.91,5.0,1510.07,01uy1gvXsamZD7YI4O,0Q0mQGE2Ohi2QPHK3T
0QLhJ6BrXDHaUUCOF3,Synthetic quote line for Rapid Ember Advisory Foundation Atlas.,USD,2023-06-13T12:16:20Z,10.0,68219.17,20.0,545753.36,01uQ3sPvOW1wcPjYG3,0Q0P9DBcLxtnAwEK3Y
0QLQEizeKGF82cX4VW,Synthetic quote line for Unified Vertex Advisory Scale Horizon.,USD,2025-06-17T19:05:54Z,2.0,43433.47,15.0,73836.9,01u0yZubnpdFfGaIV0,0Q0dZqVEDo8STYTC2H
0QL4AWCSQlvJmq0WH9,Synthetic quote line for Adaptive Orbit Support Vertex Pulse.,USD,2024-01-17T17:32:44Z,25.0,50166.44,10.0,1128744.9,01utx3xzWqOvLSGAHV,0Q0bdCOzPkg8LsvK2K
0QLN2tkDvQ5A1yLON4,Synthetic quote line for Dynamic Foundry Hardware Essential Aurora.,USD,2026-01-24T08:10:35Z,5.0,52108.46,0.0,260542.3,01ugMlB4PLTImgLQ9A,0Q0i5XvPtYVkIO4CWS
0QLii2hTJAZVM7FWHF,Synthetic quote line for Integrated Beacon Data Platform Premier Ion.,USD,2025-03-24T23:19:22Z,1.0,53596.54,0.0,53596.54,01u2rujAAFZGq71AIQ,0Q0uWnZhAsZihMC0I3
0QLhANGVQa3x6rO445,Synthetic quote line for Modular Pioneer Cloud Service Select Solstice.,USD,2021-07-21T05:34:45Z,5.0,36668.08,5.0,174173.38,01uG3ZGIn6X7JIYICW,0Q0dMsqp2JMW7P6CPL
0QLVmzYTtOJf3XFG5H,Synthetic quote line for Precision Harbor Support Vertex Aurora.,USD,2023-05-26T22:49:15Z,25.0,42568.74,0.0,1064218.5,01uSoqNuS1WuhQCQ4I,0Q0tSOX5727ITrRS9A
0QLUJgNAXVKYmuNONI,Synthetic quote line for Rapid Compass Training Essential Meridian.,USD,2021-01-15T19:46:43Z,1.0,13660.62,5.0,12977.59,01utoYcksst2kIpYQM,0Q0uj2w0kfXPrPYCLE
0QLuZiJsLd7H9NWO3L,Synthetic quote line for Unified Summit Support Premier Vector.,USD,2023-06-15T20:20:23Z,2.0,25280.79,0.0,50561.58,01uHBgjwoocvy6ZI5L,0Q00PaHAP9INWjZ0UK
0QLK4bRQGqf2xXzGI2,Synthetic quote line for Adaptive Lattice Hardware Standard Cascade.,USD,2021-05-26T11:22:32Z,1.0,67595.26,15.0,57455.97,01uV1w6txw3ypc8QJ7,0Q0FAZHxQMgafSg0UB
0QLNqRhhRVUcHjpGZQ,Synthetic quote line for Dynamic Ember Training Core Nova.,USD,2021-08-08T03:57:50Z,25.0,15091.47,20.0,301829.4,01u8mL9qFdT1EHNIM9,0Q0xHBkp2qYichaCRK
0QLr923y054fpa3OD4,Synthetic quote line for Elastic Vertex Training Enterprise Zenith.,USD,2023-10-14T23:22:09Z,25.0,9150.26,0.0,228756.5,01ucktmDnpi6SA2IM7,0Q0AUxojri3qAhQC33
0QL53zsb3snuwD9O9I,Synthetic quote line for Modular Orbit Training Professional Cobalt.,USD,2023-09-23T19:34:35Z,5.0,43204.04,0.0,216020.2,01uKbbbgyfLWQdOQ98,0Q00PaHAP9INWjZ0UK
0QLgWBLT3DWl6324SN,Synthetic quote line for Precision Foundry Hardware Standard Nova.,USD,2025-08-23T14:35:22Z,2.0,71642.6,0.0,143285.2,01u3kSFhaBLMkghAZY,0Q0HNUvcSID21N4KW8
0QLwszkejZIZBAf465,Synthetic quote line for Rapid Beacon Data Platform Core Atlas.,USD,2022-04-28T14:57:08Z,25.0,246.76,15.0,5243.65,01uSgRVaFEegm2VISP,0Q0hAucg4Cgfa0AKE1
0QLTfyk2vyE2rzfWT5,Synthetic quote line for Unified Pioneer Data Platform Enterprise Horizon.,USD,2025-12-09T22:54:34Z,5.0,40754.47,0.0,203772.35,01uv6WsfHjR1VXnIX6,0Q0UjtZdD94JswBKT8
0QLXWKBg81H1mptGJX,Synthetic quote line for Adaptive Harbor Support Scale Pulse.,USD,2024-01-06T09:12:04Z,25.0,7418.61,20.0,148372.2,01ukZSaar5kiB8EAE2,0Q001f4lYOIev2nSFL
