Id,Name,AssetNumber,SerialNumber,Status,PurchaseDate,InstallDate,UsageEndDate,Description,CreatedDate,Quantity,Price,AccountId,ContactId,ParentId,Product2Id
02ik9NP1ApkobcVA05,Quantum Lattice Advisory Standard Cobalt Deployment,AST-0000374-779,SN-812290287,Registered,2024-08-18,2024-08-18,2025-08-18,Synthetic entitlement for Quantum Lattice Advisory Standard Cobalt.,2024-08-08T14:08:32Z,10.0,140585.7,001t1tQX1aEupiNQXE,003Hpz0CVSGAGcLYJ1,02ii22h7pJS7O8zYQP,01tTiYOuKc2VhIKABY
02ii17sgzjqYLvmA2F,Unified Ember Training Core Pulse Deployment,AST-0000375-841,SN-635147412,Installed,2025-03-08,2025-03-19,2028-03-18,Synthetic entitlement for Unified Ember Training Core Pulse.,2025-03-03T12:06:36Z,1.0,14449.96,001vuI7W5NKUSqVAGG,003ZfVniOk7LmllIP3,,01tjRyBfxPJZEW0YDL
02iwUHn5qG7KMMnAYA,Virtual Vertex Training Enterprise Atlas Deployment,AST-0000376-406,SN-144255991,Installed,2026-03-07,2026-03-11,2027-03-11,Synthetic entitlement for Virtual Vertex Training Enterprise Atlas.,2026-03-01T23:59:20Z,1.0,23410.89,001OyqT9LtQtE0fYGU,003XGJBvjpTzhTrYE3,,
02iaAkbj2ih5zMtQ9Y,Connected Orbit Training Scale Horizon Deployment,AST-0000377-626,SN-765828277,Installed,2022-10-01,2022-10-13,2024-10-12,Synthetic entitlement for Connected Orbit Training Scale Horizon.,2022-09-13T17:49:09Z,10.0,9555.26,0019ojrY0cvCQ2UQ6L,0030sKrr59bnBWGQWV,,01tXFPVYo6XqDczYVB
02iSPNls5bhUzu3Q1M,Elastic Foundry Cloud Service Ultimate Pulse Deployment,AST-0000378-253,SN-929182394,Registered,2021-11-15,2021-11-25,2023-11-25,Synthetic entitlement for Elastic Foundry Cloud Service Ultimate Pulse.,2021-10-25T20:01:29Z,25.0,115581.19,001MVhM44DqZNFnI35,0036ewYutDgEhRaY0N,,01tASbpFFJhJzjoAQP
02ioN6ZiaySSNdjQA7,Modular Beacon Support Edge Aurora Deployment,AST-0000379-206,SN-986399040,Shipped,2025-11-09,2025-12-07,2028-12-06,Synthetic entitlement for Modular Beacon Support Edge Aurora.,2025-10-09T17:37:24Z,1.0,34177.91,,003cZ1PwW33yisTY2K,,01tkY3ak5ZCRBHjYRC
02iRm5XTM7NaVPII02,Open Pioneer Advisory Foundation Ion Deployment,AST-0000380-764,SN-670795019,Purchased,2021-02-19,2021-03-05,2022-03-05,Synthetic entitlement for Open Pioneer Advisory Foundation Ion.,2021-02-07T12:22:47Z,5.0,123847.76,001Yuy98mwACfhVANS,003jVRuaA1eyMjlAQ7,,01tAMQSRO2UkPuWIWX
02ixAcnEdnz6SSyACK,Quantum Harbor Training Scale Solstice Deployment,AST-0000381-577,SN-856455975,Registered,2023-09-07,2023-10-06,2024-10-05,Synthetic entitlement for Quantum Harbor Training Scale Solstice.,2023-09-07T04:10:30Z,10.0,5434.45,0016z7B3rnZB3aZYDJ,0038m4S7TpRnSUYIZD,,01tQzRS8NwN7EaTIA6
02ilXuigP7z5HDQIF0,Unified Compass Advisory Ultimate Aurora Deployment,AST-0000382-418,SN-270519157,Shipped,2022-11-06,2022-11-11,2025-11-10,Synthetic entitlement for Unified Compass Advisory Ultimate Aurora.,2022-09-13T05:20:49Z,2.0,68062.07,001Ivgehi2RhpxmIXK,0031DLg0S7g7YETAC1,,01t1YY42ogr623kA2T
02icVKvwyAqRzstY1L,Virtual Summit Training Edge Meridian Deployment,AST-0000383-101,SN-658184377,Purchased,2022-02-14,2022-03-03,2024-03-02,Synthetic entitlement for Virtual Summit Training Edge Meridian.,2021-12-18T22:27:28Z,25.0,2206.77,001WHkVb04B78wfY3Q,003i57e7W8oxp9QYYL,,01tJkxkC77BNqpMI1D
02iFPSewcUVex5MI2D,Connected Lattice Training Premier Vector Deployment,AST-0000384-688,SN-921157306,Purchased,2025-08-27,2025-09-13,2028-09-12,Synthetic entitlement for Connected Lattice Training Premier Vector.,2025-08-26T19:24:09Z,5.0,145894.56,0014BI0PTpGJAb4ICJ,003WQXTOvKqXc2IQNR,,01tPHiS44NBUdL8I3C
02iZsNqlad4RBe9ASZ,Elastic Ember Hardware Select Cascade Deployment,AST-0000385-251,SN-309888928,Installed,2024-05-19,2024-06-06,2025-06-06,Synthetic entitlement for Elastic Ember Hardware Select Cascade.,2024-05-06T00:23:56Z,5.0,137103.04,001mdSX3YnkEjM0IVS,003ZYrjQOc11mxoIVN,,01tzXDuwSIeVNvXQKW
02iqIyIkQh1KKzdAXS,Integrated Vertex Training Vertex Meridian Deployment,AST-0000386-748,SN-856538295,Installed,2023-05-04,2023-05-20,2026-05-19,Synthetic entitlement for Integrated Vertex Training Vertex Meridian.,2023-03-31T21:12:45Z,10.0,118041.85,0017rl4CBbT95B0YG7,0030r8E4AEdH4QfQ8V,,01tEaTYFbf62XyrIGE
02i70c1ChYZT2BpIUD,Open Orbit Advisory Essential Zenith Deployment,AST-0000387-818,SN-693694867,Installed,2022-11-01,2022-11-13,2024-11-12,Synthetic entitlement for Open Orbit Advisory Essential Zenith.,2022-09-02T08:10:15Z,5.0,42673.55,001rayeK09xezjmQSY,003ICCOvVrZgKB9AAS,,01tdZ9S6FdDot0OA01
02i78TCAzu9XaRdYXI,Quantum Foundry Hardware Premier Cobalt Deployment,AST-0000388-666,SN-633583198,Registered,2021-06-17,2021-06-18,2022-06-18,Synthetic entitlement for Quantum Foundry Hardware Premier Cobalt.,2021-04-28T01:25:33Z,5.0,12888.58,001PuTTthcGKMiPQUX,003jf1t0MteutOBYJ6,,01tBDs3hhpdYBGwI2D
02ifBXyOYIPDvNvA32,Unified Beacon Cloud Service Select Nova Deployment,AST-0000389-278,SN-391887412,Registered,2026-04-01,2026-04-24,2029-04-23,Synthetic entitlement for Unified Beacon Cloud Service Select Nova.,2026-02-04T15:17:03Z,25.0,10023.13,001c7rzVaNFRVVTYG3,003VJY5ZQMlMUU0A18,,01thBQZLD1IHHQYICZ
02iZVXk1e37iJZGI0Q,Virtual Pioneer Cloud Service Vertex Zenith Deployment,AST-0000390-468,SN-706053974,Installed,2024-03-24,2024-04-23,2025-04-23,Synthetic entitlement for Virtual Pioneer Cloud Service Vertex Zenith.,2024-03-16T10:55:29Z,5.0,58543.2,001pCWrmUg2EHGPAG8,003A5vqtN4Vl7EPIM5,,01tsLqWnGdfONUtA8Q
02in6IrA4jpuDBKIDV,Connected Harbor Advisory Enterprise Horizon Deployment,AST-0000391-952,SN-807292865,Installed,2024-01-15,2024-01-28,2027-01-27,Synthetic entitlement for Connected Harbor Advisory Enterprise Horizon.,2024-01-06T21:37:10Z,1.0,146073.32,,003D3c4EiA0KVHYQ6Q,,
02im3xTFOx16G5iYWI,Elastic Compass Support Professional Pulse Deployment,AST-0000392-487,SN-738673548,Shipped,2025-01-17,2025-01-18,2028-01-18,Synthetic entitlement for Elastic Compass Support Professional Pulse.,2025-01-05T06:16:27Z,1.0,55231.46,001GvUdh6yZWB0wIIH,,02iG0dbvlMht0JhIG8,01tJCv6SzssB7KyQZG
02ippqroZiU2yKnIHD,Integrated Summit Support Standard Atlas Deployment,AST-0000393-288,SN-662618164,Registered,2022-04-22,2022-05-13,2023-05-13,Synthetic entitlement for Integrated Summit Support Standard Atlas.,2022-04-02T18:55:25Z,2.0,31851.87,001kpkteJ4XLaaYQTV,,02iacji2ZdqGDDKAPU,01toErtMLFCN4nLAFG
02iZ0jUeFh04XDsYCS,Open Lattice Training Core Ion Deployment,AST-0000394-150,SN-502126398,Registered,2021-08-02,2021-08-24,2023-08-24,Synthetic entitlement for Open Lattice Training Core Ion.,2021-08-02T21:29:17Z,2.0,42873.2,,003s6dF4hMdQPk0I7Y,,01tTnVkfEjkD1grILB
02ivvzDNdDThfw6A9F,Quantum Ember Data Platform Enterprise Solstice Deployment,AST-0000395-824,SN-119003507,Shipped,2026-02-18,2026-03-01,2027-03-01,Synthetic entitlement for Quantum Ember Data Platform Enterprise Solstice.,2026-01-05T09:05:26Z,1.0,91791.78,001Ivgehi2RhpxmIXK,,,01tnFIvrye7TJuKI6Y
02iOfCgCF1uk4AfQA0,Rapid Vertex Advisory Professional Aurora Deployment,AST-0000396-842,SN-687612198,Purchased,2022-12-10,2022-12-29,2024-12-28,Synthetic entitlement for Rapid Vertex Advisory Professional Aurora.,2022-10-22T05:39:29Z,1.0,70544.43,001G40EGKjt7p96I7T,003TzZeo9ark3IEAUI,,01ti4FfLefoJftJAYI
02iaVoSjyqT8Pk2ATQ,Virtual Orbit Advisory Standard Ion Deployment,AST-0000397-103,SN-736562601,Purchased,2025-05-18,2025-05-18,2027-05-18,Synthetic entitlement for Virtual Orbit Advisory Standard Ion.,2025-04-27T05:21:37Z,5.0,89153.09,001b6YbqymKD3ZDA0A,003btdNAK5mU4W3Y7C,,01t5ehc5TO9L51fAY8
02innuEIwIS2IwIYZG,Connected Foundry Hardware Edge Vector Deployment,AST-0000398-371,SN-967428897,Shipped,2021-07-09,2021-07-26,2024-07-25,Synthetic entitlement for Connected Foundry Hardware Edge Vector.,2021-06-15T07:53:26Z,5.0,75774.73,001OyqT9LtQtE0fYGU,003XGJBvjpTzhTrYE3,,
02iXObhwm2ao41UYPI,Elastic Beacon Advisory Foundation Cascade Deployment,AST-0000399-676,SN-946346315,Registered,2022-12-13,2022-12-26,2023-12-26,Synthetic entitlement for Elastic Beacon Advisory Foundation Cascade.,2022-12-12T06:17:14Z,1.0,134790.62,001qn0PeVSegyj1AFD,,,01tFpX2FRUqcRnqIM9
02izeekSnAJMK6OI6Q,Integrated Pioneer Training Scale Meridian Deployment,AST-0000400-905,SN-671195337,Shipped,2023-09-28,2023-09-29,2024-09-28,Synthetic entitlement for Integrated Pioneer Training Scale Meridian.,2023-07-30T04:40:32Z,10.0,47870.48,,0032YUBb1deGb5cQNC,,01tQzRS8NwN7EaTIA6
02i3jmhf59ENlPRARH,Open Harbor Data Platform Ultimate Vector Deployment,AST-0000401-775,SN-362889863,Purchased,2021-11-29,2021-12-09,2023-12-09,Synthetic entitlement for Open Harbor Data Platform Ultimate Vector.,2021-10-11T15:17:18Z,5.0,50997.56,001pTLwbTFSx0AVIHA,003BTiZ59S3GTDuQID,,01tVDQv03vu3kAWAII
02io63ISCIPAe2WASK,Quantum Compass Data Platform Edge Cobalt Deployment,AST-0000402-510,SN-305284630,Purchased,2025-04-11,2025-05-08,2026-05-08,Synthetic entitlement for Quantum Compass Data Platform Edge Cobalt.,2025-03-28T00:58:52Z,10.0,91980.45,0018c9GjM4ln0cnQIN,0032ArLNpNDWOqHYNC,02iilFuWEq36xjRYZA,01t7hUvwBpp5PImQLG
02iEg2vGpw6BHp0AED,Rapid Summit Advisory Foundation Nova Deployment,AST-0000403-110,SN-590133467,Purchased,2025-10-27,2025-11-16,2028-11-15,Synthetic entitlement for Rapid Summit Advisory Foundation Nova.,2025-10-19T13:57:37Z,10.0,132168.27,001qdzVzEft9QHHY1E,003S8wRLfGomGFCAY7,02ihTGzvrPfFBTbQ3X,01tx6kM8gaCVxGVY0I
02iMzlexO15wyIjYWP,Virtual Lattice Training Scale Zenith Deployment,AST-0000404-800,SN-200959260,Registered,2024-01-30,2024-02-25,2025-02-24,Synthetic entitlement for Virtual Lattice Training Scale Zenith.,2024-01-21T04:32:54Z,50.0,116549.99,001GvUdh6yZWB0wIIH,003OnVQVbt2cOpYA2L,,01t8I3IcAgR0TlmYMW
02i1o5Wn8gzD6V0I8G,Connected Ember Data Platform Vertex Cobalt Deployment,AST-0000405-114,SN-656298639,Installed,2025-02-09,2025-03-02,2027-03-02,Synthetic entitlement for Connected Ember Data Platform Vertex Cobalt.,2025-01-05T12:29:56Z,10.0,137834.36,001WiF4egJw4fFCI62,,,01t7uoJkYp0qlw7YJC
02iGlHVcL5OQR71QCF,Dynamic Vertex Cloud Service Essential Pulse Deployment,AST-0000406-859,SN-877349709,Purchased,2023-04-26,2023-05-26,2024-05-25,Synthetic entitlement for Dynamic Vertex Cloud Service Essential Pulse.,2023-04-24T18:02:15Z,5.0,91092.22,001jsWcaI2ueqNkQ4J,003z4mCRo6uXiQXY1T,,01t83HgB02KFAPlQZ2
02ifNjJVE8JO5XcQKJ,Integrated Orbit Support Premier Atlas Deployment,AST-0000407-519,SN-805172907,Installed,2025-02-16,2025-03-10,2027-03-10,Synthetic entitlement for Integrated Orbit Support Premier Atlas.,2025-02-07T06:18:34Z,50.0,133059.19,001qh75A7jHuE1EI0O,0031crtlbZFTq9oYI5,,01tiYJRAccTSvbuYWS
02ioWOPra0uNqMIIQZ,Open Foundry Advisory Select Horizon Deployment,AST-0000408-519,SN-241932525,Shipped,2026-04-05,2026-04-22,2028-04-21,Synthetic entitlement for Open Foundry Advisory Select Horizon.,2026-03-16T21:07:04Z,5.0,39879.56,001JcZQ7uhRMVxxILW,003tliMSFlGrNtvQRU,,01t264L3UVk4S01QTC
02iIOgIpEBV2NkMQ43,Quantum Beacon Data Platform Vertex Pulse Deployment,AST-0000409-593,SN-888432529,Registered,2024-08-25,2024-09-05,2027-09-05,Synthetic entitlement for Quantum Beacon Data Platform Vertex Pulse.,2024-06-26T02:26:29Z,10.0,63010.93,0014BI0PTpGJAb4ICJ,003w3bFh9tGTwKJIHB,,01t1YY42ogr623kA2T
02irJI8JiYJRfWWIIV,Rapid Pioneer Data Platform Essential Aurora Deployment,AST-0000410-839,SN-801823258,Registered,2025-05-30,2025-06-16,2028-06-15,Synthetic entitlement for Rapid Pioneer Data Platform Essential Aurora.,2025-04-09T14:51:27Z,50.0,127503.42,001wXq5LbckG7u9AEU,003b8STE2U5AHGQQTD,,01tSN9ryyEsSczxIUK
02i55hIaRjjR55kA3I,Virtual Harbor Training Premier Ion Deployment,AST-0000411-996,SN-752699468,Shipped,2024-10-29,2024-11-23,2026-11-23,Synthetic entitlement for Virtual Harbor Training Premier Ion.,2024-09-08T20:44:25Z,2.0,136612.01,001wXq5LbckG7u9AEU,003S0DpUcGyn83CIFX,,01tjyaSebi2TTnjA4L
02i0K0L2RnEtv42I70,Connected Compass Cloud Service Standard Solstice Deployment,AST-0000412-185,SN-389992414,Purchased,2025-03-04,2025-03-29,2026-03-29,Synthetic entitlement for Connected Compass Cloud Service Standard Solstice.,2025-01-30T11:23:09Z,50.0,82454.08,0014RvX7ofOXrw9I9V,003NyjlPDgcPxeNY4S,02ieVCuiigJsqtTAC1,01tcaoN6u2mHIFoQPB
02iuOwoFA0bmffVAB1,Dynamic Summit Hardware Core Cascade Deployment,AST-0000413-626,SN-896755330,Installed,2021-01-08,2021-01-08,2022-01-08,Synthetic entitlement for Dynamic Summit Hardware Core Cascade.,2021-01-01T15:43:40Z,1.0,97279.59,001ZtdM0LykySWPIE4,003vzIhgcdGo6WyA8L,,01tLFl0Q88j3GaOATF
02iSUk3pQW7bYeRIOP,Integrated Lattice Training Enterprise Meridian Deployment,AST-0000414-522,SN-226785088,Installed,2024-04-12,2024-04-16,2027-04-16,Synthetic entitlement for Integrated Lattice Training Enterprise Meridian.,2024-02-20T06:16:40Z,50.0,45803.97,,003J3V6xY1AaiyqQ8E,,01ttpCDj58dFUZxQW0
02i8SUh2azIJCH3YLM,Open Ember Data Platform Professional Vector Deployment,AST-0000415-656,SN-362655539,Shipped,2023-06-05,2023-06-10,2026-06-09,Synthetic entitlement for Open Ember Data Platform Professional Vector.,2023-05-13T16:18:35Z,5.0,66533.92,001BH0vNAlwEWFXALI,003pDMezXbwJtrSY8M,,01tJs4IP4KXGpqSYC5
02i5vouugBbVdc2I1H,Precision Vertex Support Standard Cascade Deployment,AST-0000416-379,SN-886127738,Registered,2023-09-15,2023-09-26,2026-09-25,Synthetic entitlement for Precision Vertex Support Standard Cascade.,2023-08-30T06:35:52Z,50.0,111855.99,001FvdsL8UlrHiPQB9,,,01tCRyGDRzBg7uOANM
02iCLEFzRDVXrWNYWF,Rapid Orbit Training Core Nova Deployment,AST-0000417-849,SN-298332216,Installed,2024-12-26,2025-01-11,2028-01-11,Synthetic entitlement for Rapid Orbit Training Core Nova.,2024-11-06T14:28:32Z,50.0,143625.14,001b1XyoVMftFmnY3Z,003nurDHlWLAK27Q1Q,,01tURhthsLx6JyoQOA
02ib8TFIsq2hebmI4U,Virtual Foundry Advisory Enterprise Zenith Deployment,AST-0000418-879,SN-652274144,Shipped,2024-05-27,2024-06-09,2027-06-09,Synthetic entitlement for Virtual Foundry Advisory Enterprise Zenith.,2024-04-13T02:44:15Z,10.0,59795.04,001s7ZyiePrkNHmYX9,0031XSf1bfZJESFIY3,,01taG1hPSd1cWC7Y2A
02ivLVhXP9o93abISP,Connected Beacon Data Platform Scale Cobalt Deployment,AST-0000419-219,SN-945835143,Installed,2024-12-05,2025-01-04,2028-01-04,Synthetic entitlement for Connected Beacon Data Platform Scale Cobalt.,2024-11-12T02:41:38Z,5.0,58014.77,001Ivgehi2RhpxmIXK,003ObY6T5K3DWQxAUR,,01t5RWDmHRgJiIMYJP
02iTXJcM6s8wVpmAW6,Dynamic Pioneer Support Ultimate Nova Deployment,AST-0000420-934,SN-317089264,Registered,2022-08-12,2022-08-14,2024-08-13,Synthetic entitlement for Dynamic Pioneer Support Ultimate Nova.,2022-08-07T17:40:11Z,25.0,19399.73,001181P9BD1hpxgATH,003bnG9NZhIv4hMIRQ,,
02iLnqmwqrsKqovQHQ,Integrated Harbor Hardware Edge Atlas Deployment,AST-0000421-109,SN-845391776,Purchased,2024-08-02,2024-08-17,2027-08-17,Synthetic entitlement for Integrated Harbor Hardware Edge Atlas.,2024-06-16T01:39:32Z,5.0,136135.89,001OphrQTgtGmAPIMC,003ow8WYNE6EwSDIHI,,01t7hUvwBpp5PImQLG
02i3qLrmdE2xhueA0S,Open Compass Advisory Foundation Horizon Deployment,AST-0000422-676,SN-388534597,Shipped,2022-05-23,2022-06-20,2025-06-19,Synthetic entitlement for Open Compass Advisory Foundation Horizon.,2022-03-30T23:10:51Z,1.0,10142.26,0012B0IsTb8G7BVAST,003y9R3yE5mQtv4Q0K,,01tPg5AmqfQP9ppYVX
02iAnPO9cEQlVKvAH9,Precision Summit Hardware Scale Pulse Deployment,AST-0000423-136,SN-200350325,Installed,2023-04-04,2023-05-02,2024-05-01,Synthetic entitlement for Precision Summit Hardware Scale Pulse.,2023-03-23T18:14:53Z,25.0,19802.68,0015fdr3n38vtS2Q4V,003cU8L4V0sTv4CYM8,,01t7aWrLJOCiWZaA9Z
02iQy7o7gt2UPSrYDG,Rapid Lattice Cloud Service Ultimate Atlas Deployment,AST-0000424-810,SN-880794110,Registered,2022-05-04,2022-05-07,2025-05-06,Synthetic entitlement for Rapid Lattice Cloud Service Ultimate Atlas.,2022-04-11T11:42:36Z,5.0,145399.51,001qb5RFrl2MvvDIYA,003IhTjEGYYSFfTY49,,01tsCLKAaTcpDt3ARN
02iBPE1kHaiScHGYQG,Virtual Ember Data Platform Edge Ion Deployment,AST-0000425-914,SN-114783855,Registered,2025-03-08,2025-03-11,2027-03-11,Synthetic entitlement for Virtual Ember Data Platform Edge Ion.,2025-02-10T11:10:08Z,50.0,121515.76,001ygA3FAG75gTTAXO,003rzl8QJiye2xyYHC,,01tbwEYr7q9wizHQ3D
02ikGvmq1q2jszEY3X,Adaptive Vertex Data Platform Premier Solstice Deployment,AST-0000426-183,SN-729170597,Registered,2022-03-07,2022-03-09,2024-03-08,Synthetic entitlement for Adaptive Vertex Data Platform Premier Solstice.,2022-01-19T14:21:05Z,50.0,115334.5,001Pv3IESUoMrhiAAG,0034vRnbCAh1RiuA0A,,01tABpW6ZnkU3r9I20
02iaStk5Txsv6SlQ07,Dynamic Orbit Advisory Select Aurora Deployment,AST-0000427-189,SN-133832252,Shipped,2024-12-11,2025-01-09,2028-01-09,Synthetic entitlement for Dynamic Orbit Advisory Select Aurora.,2024-11-13T11:38:38Z,25.0,37591.67,001kC1LlUdj8c3zY68,,,01ti4FfLefoJftJAYI
02iiJ0VUK2MCewHIXO,Integrated Foundry Data Platform Vertex Ion Deployment,AST-0000428-313,SN-615765046,Installed,2024-09-08,2024-09-12,2025-09-12,Synthetic entitlement for Integrated Foundry Data Platform Vertex Ion.,2024-07-11T15:53:19Z,50.0,104699.17,001LDvrdIgxRUc4IID,,,01tx6kM8gaCVxGVY0I
02ilsT5gvduJDk2Q6L,Open Beacon Advisory Essential Vector Deployment,AST-0000429-145,SN-350141534,Installed,2025-05-20,2025-06-08,2026-06-08,Synthetic entitlement for Open Beacon Advisory Essential Vector.,2025-04-29T01:00:54Z,5.0,136860.58,001vXGsLaTZksTjQHC,003FbR5EW5J2ZzlQZL,,01tCGhSYxgJztyAYCK
02iPoPLvTQlAYdCING,Precision Pioneer Cloud Service Premier Cascade Deployment,AST-0000430-516,SN-894294510,Installed,2025-12-20,2026-01-18,2029-01-17,Synthetic entitlement for Precision Pioneer Cloud Service Premier Cascade.,2025-12-20T11:54:32Z,50.0,5900.8,001n8Q7o6w0wrFoIIH,003TAuUJDToik1cQEG,,01toErtMLFCN4nLAFG
02ijjfAxOPe1h0NQDD,Rapid Harbor Data Platform Select Meridian Deployment,AST-0000431-661,SN-561516032,Registered,2021-12-05,2021-12-10,2022-12-10,Synthetic entitlement for Rapid Harbor Data Platform Select Meridian.,2021-10-12T19:00:37Z,5.0,30120.37,001qn0PeVSegyj1AFD,,,01tDBFsgsRefO2HYYS
02iPGcO80K5VyJKQP5,Virtual Compass Data Platform Vertex Vector Deployment,AST-0000432-555,SN-817010158,Installed,2022-10-21,2022-10-24,2025-10-23,Synthetic entitlement for Virtual Compass Data Platform Vertex Vector.,2022-10-14T20:28:28Z,25.0,126975.17,001SDonDyKHRDRwYPS,003xKpYjRI45OxiI97,,01t7lGWe0GCEcFvQ4A
02iH20DpbAruaWzAPD,Adaptive Summit Training Enterprise Cobalt Deployment,AST-0000433-595,SN-925698642,Purchased,2025-05-19,2025-05-31,2027-05-31,Synthetic entitlement for Adaptive Summit Training Enterprise Cobalt.,2025-04-23T07:38:48Z,50.0,70052.76,0014WYoiYbOMlUgQDX,0034JBacyRrWtHXY13,,01tHvx2HKNjnSrwQW0
02iz1rE3QzpirhFAZF,Dynamic Lattice Advisory Professional Nova Deployment,AST-0000434-622,SN-746808197,Registered,2024-06-25,2024-07-04,2026-07-04,Synthetic entitlement for Dynamic Lattice Advisory Professional Nova.,2024-05-10T21:39:34Z,10.0,120908.98,0015Cr2vcIsO2EGY08,0034TaI45K3dHDFQ7H,02i1YpAF43mSwS3QRA,01tJfY8BqOSVuBTQYL
02iojcZ6mcZKpsDY3E,Integrated Ember Data Platform Standard Zenith Deployment,AST-0000435-898,SN-461507353,Purchased,2024-05-23,2024-06-16,2025-06-16,Synthetic entitlement for Integrated Ember Data Platform Standard Zenith.,2024-04-07T15:13:14Z,25.0,47475.3,001CAWJWrCJUDD2Q42,,02i26XHZEhfBUGzY2K,01tJkxkC77BNqpMI1D
02itMRMRCNgQYZ0IXZ,Modular Vertex Advisory Core Horizon Deployment,AST-0000436-156,SN-579897090,Installed,2022-08-10,2022-08-11,2023-08-11,Synthetic entitlement for Modular Vertex Advisory Core Horizon.,2022-07-10T22:23:33Z,1.0,123561.53,001BjMFM5mN692fQ0D,003SSAgSVe7BHknAZP,,01tW9QP1juoicgIQUZ
02iwgKX786hpc73QNG,Precision Orbit Data Platform Enterprise Pulse Deployment,AST-0000437-733,SN-966085219,Purchased,2021-11-13,2021-12-05,2022-12-05,Synthetic entitlement for Precision Orbit Data Platform Enterprise Pulse.,2021-10-06T21:09:47Z,10.0,139329.09,001zOsseTV2G23QAKL,003f49vfpd9cSwXA6F,,01taeOXPP6XFFqPILJ
02ioOFmB9ssfwGBI1I,Rapid Foundry Cloud Service Professional Atlas Deployment,AST-0000438-274,SN-706267190,Installed,2023-05-04,2023-05-16,2026-05-15,Synthetic entitlement for Rapid Foundry Cloud Service Professional Atlas.,2023-03-19T22:24:04Z,10.0,4306.68,,003PDVgkuWRXxQKQ3C,,01tx8wrqOMLNvV7YOZ
02iJZarNRjsomqFQ5A,Virtual Beacon Data Platform Standard Horizon Deployment,AST-0000439-234,SN-202094163,Registered,2023-02-23,2023-03-03,2026-03-02,Synthetic entitlement for Virtual Beacon Data Platform Standard Horizon.,2023-02-09T21:42:46Z,1.0,21951.48,001Ql5gfswhLAUiIZH,003AzIpHy1IQg5TITG,02i7ycMMuONn0wpQN3,01tzS9ohU8JW5tuYDD
02iEWk3l7YuyvEMQLS,Adaptive Pioneer Advisory Edge Solstice Deployment,AST-0000440-873,SN-114098188,Shipped,2025-05-24,2025-05-31,2027-05-31,Synthetic entitlement for Adaptive Pioneer Advisory Edge Solstice.,2025-05-23T19:57:17Z,10.0,15127.33,001ExSAKzk0AhqsIN2,0035C9BC1LiVcS9A0B,02icf93XNnKF3ukIGC,01tEaTYFbf62XyrIGE
02i4x0aj2U7WL8ZIGD,Dynamic Harbor Hardware Foundation Aurora Deployment,AST-0000441-163,SN-486006627,Installed,2026-04-28,2026-05-10,2028-05-09,Synthetic entitlement for Dynamic Harbor Hardware Foundation Aurora.,2026-04-10T17:31:20Z,1.0,27022.67,0010APGD8asQ2PkIS9,003k4Y5lXmxalZuIH3,,01tASbpFFJhJzjoAQP
02ieMJ7Z7YNfSQFAUQ,Integrated Compass Data Platform Scale Ion Deployment,AST-0000442-270,SN-196648240,Installed,2024-07-24,2024-08-10,2025-08-10,Synthetic entitlement for Integrated Compass Data Platform Scale Ion.,2024-06-20T10:55:38Z,2.0,106754.47,001OphrQTgtGmAPIMC,003dKm7AQJwq1fVQLN,,01tASbpFFJhJzjoAQP
02iJTMm2GhfSGSPA53,Modular Summit Data Platform Ultimate Solstice Deployment,AST-0000443-296,SN-268597675,Registered,2024-07-28,2024-08-27,2025-08-27,Synthetic entitlement for Modular Summit Data Platform Ultimate Solstice.,2024-07-10T13:27:05Z,50.0,90216.5,001QAtek1IxiotWYQX,003JgjsbJD2FrGMYS3,,01tP6t7BgPZZLjmA3O
02i307POpoGVraCYDU,Precision Lattice Hardware Edge Cascade Deployment,AST-0000444-293,SN-246923262,Shipped,2025-11-08,2025-11-16,2027-11-16,Synthetic entitlement for Precision Lattice Hardware Edge Cascade.,2025-10-01T19:09:35Z,25.0,93996.55,001cgzJWlSIy1t0I9S,003nS90mp63emBUYK4,,01tJJToWew3jl1jYQN
02iGT6Tz9uOHXN7YW1,Rapid Ember Support Foundation Meridian Deployment,AST-0000445-187,SN-517396044,Installed,2021-09-20,2021-10-18,2022-10-18,Synthetic entitlement for Rapid Ember Support Foundation Meridian.,2021-08-08T05:44:43Z,50.0,133916.27,001OXfC2jDKfDmwYPX,003y9exNLox3vl9I7U,,01t7uoJkYp0qlw7YJC
02izzUS8SJ7SkkbY5L,Unified Vertex Advisory Scale Vector Deployment,AST-0000446-355,SN-864066380,Shipped,2024-03-14,2024-03-22,2027-03-22,Synthetic entitlement for Unified Vertex Advisory Scale Vector.,2024-01-16T11:37:10Z,5.0,35076.95,001IOGBmeiQlCpGYR9,00341xgP3uVuAHDI2M,,01tBFNGrwq1AKgWQZM
02isGLfHGMMFMGCIMR,Adaptive Orbit Hardware Vertex Cascade Deployment,AST-0000447-226,SN-329768714,Registered,2024-09-20,2024-09-23,2026-09-23,Synthetic entitlement for Adaptive Orbit Hardware Vertex Cascade.,2024-07-27T15:58:23Z,2.0,97196.88,0010WdqUBYu4EriIM6,003FvRTfDSIkznUAKO,,01t8I3IcAgR0TlmYMW
